population,deltaProp_male
aLHmX-Inn,-0.017977034
aLHmX-Inn,-0.038397434
aLHmX-Inn,-0.005446877
aLHmX-Inn,-0.003493905
aLHmX-Inn,-0.026965303
aLHmX-Inn,-0.030367246
aLHmX-Inn,-0.008257418
aLHmX-Inn,-0.024657809
aLHmX-Inn,-0.020443102
aLHmX-Inn,-0.028833142
aLHmX-Inn,0.004432144
aLHmX-Inn,-0.017556202
aLHmX-Inn,-0.028725722
aLHmX-Inn,-0.028500671
aLHmX-Inn,-0.047145744
aLHmX-Inn,-0.038658003
aLHmX-Inn,-0.047450745
aLHmX-Inn,-0.0504776
aLHmX-Inn,0.003863466
aLHmX-Inn,-0.023519689
aLHmX-Inn,-0.031455992
aLHmX-Inn,0.005935996
aLHmX-Inn,-0.044158352
aLHmX-Inn,0.007995553
aLHmX-Inn,-0.043082963
aLHmX-Inn,-0.013095875
aLHmX-Inn,-0.011245152
aLHmX-Inn,-0.026416761
aLHmX-Inn,-0.039266998
aLHmX-Inn,-0.026733485
aLHmX-Inn,-0.029539749
aLHmX-Inn,-0.022092676
aLHmX-Inn,-0.019436863
aLHmX-Inn,0.026062484
aLHmX-Inn,-0.029146596
aLHmX-Inn,-0.05611199
aLHmX-Inn,-0.011219636
aLHmX-Inn,0.004578872
aLHmX-Inn,-0.052160858
aLHmX-Inn,-0.042049681
aLHmX-Inn,-0.002817685
aLHmX-Inn,-0.019832721
aLHmX-Inn,-0.020452137
aLHmX-Inn,0.001194178
aLHmX-Inn,-0.022598836
aLHmX-Inn,-0.026009117
aLHmX-Inn,-0.038375506
aLHmX-Inn,-0.007855513
aLHmX-Inn,0.009133564
aLHmX-Inn,-0.000284179
aLHmX-Inn,-0.023830034
aLHmX-Inn,-0.020377769
aLHmX-Inn,-0.00446416
aLHmX-Inn,-0.051365982
aLHmX-Inn,-0.013384752
aLHmX-Inn,0.005562989
aLHmX-Inn,-0.042696455
aLHmX-Inn,-0.022953711
aLHmX-Inn,-0.009923098
aLHmX-Inn,-0.028559087
aLHmX-Inn,-0.001208211
aLHmX-Inn,-0.030792004
aLHmX-Inn,-0.007491781
aLHmX-Inn,-0.007064948
aLHmX-Inn,-0.030525916
aLHmX-Inn,-0.019452312
aLHmX-Inn,-0.020755677
aLHmX-Inn,0.016061237
aLHmX-Inn,-0.032287767
aLHmX-Inn,-0.044317844
aLHmX-Inn,-0.041943745
aLHmX-Inn,-0.034193168
aLHmX-Inn,-0.020209427
aLHmX-Inn,-0.017598998
aLHmX-Inn,-0.030320795
aLHmX-Inn,-0.034994814
aLHmX-Inn,-0.028310116
aLHmX-Inn,-0.003948226
aLHmX-Inn,-0.043229988
aLHmX-Inn,0.009164952
aLHmX-Inn,-0.014979853
aLHmX-Inn,-0.00419628
aLHmX-Inn,-0.020904977
aLHmX-Inn,0.004976262
aLHmX-Inn,-0.026717501
aLHmX-Inn,-0.036968266
aLHmX-Inn,-0.030776325
aLHmX-Inn,-0.03861015
aLHmX-Inn,-0.008741842
aLHmX-Inn,-0.020541835
aLHmX-Inn,-0.040777914
aLHmX-Inn,-0.003164335
aLHmX-Inn,-0.007319554
aLHmX-Inn,-0.000987432
aLHmX-Inn,-0.019847823
aLHmX-Inn,-0.028618118
aLHmX-Inn,-0.003227586
aLHmX-Inn,-0.009155784
aLHmX-Inn,0.013954792
aLHmX-Inn,-0.004615044
aLHmX-Inn,-0.047414401
aLHmX-Inn,-0.022057344
aLHmX-Inn,-0.007599251
aLHmX-Inn,-0.032164625
aLHmX-Inn,-0.015377465
aLHmX-Inn,-0.026462222
aLHmX-Inn,-0.015471325
aLHmX-Inn,0.004813851
aLHmX-Inn,-0.048570305
aLHmX-Inn,0.009196696
aLHmX-Inn,-0.04931737
aLHmX-Inn,-0.020274506
aLHmX-Inn,-0.04896991
aLHmX-Inn,-0.030147963
aLHmX-Inn,0.006895496
aLHmX-Inn,-0.047587588
aLHmX-Inn,-0.023855145
aLHmX-Inn,-0.032251135
aLHmX-Inn,-0.030356372
aLHmX-Inn,-0.020032165
aLHmX-Inn,-0.009037792
aLHmX-Inn,-0.044516538
aLHmX-Inn,0.006619367
aLHmX-Inn,-0.017487003
aLHmX-Inn,-0.053137778
aLHmX-Inn,-0.045836409
aLHmX-Inn,-0.012725412
aLHmX-Inn,-0.034077674
aLHmX-Inn,-0.036891885
aLHmX-Inn,-0.045246888
aLHmX-Inn,-0.027058439
aLHmX-Inn,-0.031658713
aLHmX-Inn,-0.040509099
aLHmX-Inn,-0.02385328
aLHmX-Inn,-0.021203517
aLHmX-Inn,0.006083582
aLHmX-Inn,-0.019171587
aLHmX-Inn,0.000120675
aLHmX-Inn,-0.050574357
aLHmX-Inn,-0.048741842
aLHmX-Inn,-0.009771852
aLHmX-Inn,-0.017865434
aLHmX-Inn,-0.020612749
aLHmX-Inn,-0.053325802
aLHmX-Inn,-0.026712541
aLHmX-Inn,-0.014198459
aLHmX-Inn,0.009749533
aLHmX-Inn,-0.028550699
aLHmX-Inn,-0.039692883
aLHmX-Inn,-0.041489602
aLHmX-Inn,0.000140416
aLHmX-Inn,0.001313567
aLHmX-Inn,-0.012219858
aLHmX-Inn,0.003780409
aLHmX-Inn,-0.006190125
aLHmX-Inn,-0.035802352
aLHmX-Inn,-0.020193565
aLHmX-Inn,-0.044946799
aLHmX-Inn,-0.014520419
aLHmX-Inn,-0.015399295
aLHmX-Inn,-0.043794108
aLHmX-Inn,-0.015456178
aLHmX-Inn,-0.033396393
aLHmX-Inn,-0.052549029
aLHmX-Inn,-0.043897908
aLHmX-Inn,-0.022250047
aLHmX-Inn,-0.026022049
aLHmX-Inn,-0.017851091
aLHmX-Inn,-0.035206492
aLHmX-Inn,0.003768852
aLHmX-Inn,-0.037972232
aLHmX-Inn,-0.016937921
aLHmX-Inn,-0.056536845
aLHmX-Inn,-0.017363523
aLHmX-Inn,-0.038662715
aLHmX-Inn,-0.021988199
aLHmX-Inn,-0.044850752
aLHmX-Inn,-0.022680764
aLHmX-Inn,0.004625912
aLHmX-Inn,-0.009894953
aLHmX-Inn,-0.073095471
aLHmX-Inn,-0.036131648
aLHmX-Inn,-0.023349628
aLHmX-Inn,-0.038139005
aLHmX-Inn,-0.029342908
aLHmX-Inn,-0.001085143
aLHmX-Inn,-0.034311347
aLHmX-Inn,-0.023791494
aLHmX-Inn,-0.013451714
aLHmX-Inn,-0.031489212
aLHmX-Inn,-0.01676266
aLHmX-Inn,0.013818291
aLHmX-Inn,-0.017500044
aLHmX-Inn,-0.000250603
aLHmX-Inn,-0.009328968
aLHmX-Inn,-0.049373564
aLHmX-Inn,-0.03976648
aLHmX-Inn,-0.043034547
aLHmX-Inn,-0.031754141
aLHmX-Inn,-0.014485075
aLHmX-Inn,0.008719635
aLHmX-Inn,-0.037688247
aLHmX-Inn,-0.036629134
aLHmX-Inn,-0.034186483
aLHmX-Inn,-0.041175681
aLHmX-Inn,-0.016960923
aLHmX-Inn,-0.04803517
aLHmX-Inn,0.016391209
aLHmX-Inn,-0.024814603
aLHmX-Inn,-0.036822002
aLHmX-Inn,-0.030344134
aLHmX-Inn,-0.011358132
aLHmX-Inn,-0.00548549
aLHmX-Inn,-0.046810211
aLHmX-Inn,-0.03892936
aLHmX-Inn,-0.018687217
aLHmX-Inn,-0.056095409
aLHmX-Inn,-0.06037812
aLHmX-Inn,-0.00874266
aLHmX-Inn,-0.00165791
aLHmX-Inn,0.012785965
aLHmX-Inn,-0.007031733
aLHmX-Inn,-0.038544504
aLHmX-Inn,0.008317332
aLHmX-Inn,-0.016827396
aLHmX-Inn,-0.031464949
aLHmX-Inn,-0.017197384
aLHmX-Inn,-0.021880502
aLHmX-Inn,-0.017022469
aLHmX-Inn,-0.019932236
aLHmX-Inn,-0.011457003
aLHmX-Inn,-0.026493158
aLHmX-Inn,-0.034465153
aLHmX-Inn,0.008987282
aLHmX-Inn,-0.047090259
aLHmX-Inn,-0.026146986
aLHmX-Inn,-0.028437723
aLHmX-Inn,0.005868038
aLHmX-Inn,0.000911138
aLHmX-Inn,-0.019375884
aLHmX-Inn,-0.00814308
aLHmX-Inn,-0.008527331
aLHmX-Inn,-0.003958221
aLHmX-Inn,-0.016803524
aLHmX-Inn,-0.047123027
aLHmX-Inn,-0.033644737
aLHmX-Inn,-0.007101722
aLHmX-Inn,-0.026744901
aLHmX-Inn,-0.019475406
aLHmX-Inn,-0.020633313
aLHmX-Inn,-0.014987875
aLHmX-Inn,-0.046861768
aLHmX-Inn,-0.026931247
aLHmX-Inn,-0.029930545
aLHmX-Inn,-0.036512778
aLHmX-Inn,-0.039905431
aLHmX-Inn,-0.041038416
aLHmX-Inn,-0.01944613
aLHmX-Inn,-0.059652485
aLHmX-Inn,-0.02103869
aLHmX-Inn,-0.039844356
aLHmX-Inn,-0.028038691
aLHmX-Inn,0.007415496
aLHmX-Inn,-0.041287769
aLHmX-Inn,-0.050235224
aLHmX-Inn,-0.041319184
aLHmX-Inn,-0.01733535
aLHmX-Inn,-0.008439692
aLHmX-Inn,0.00474973
aLHmX-Inn,-0.029850179
aLHmX-Inn,-0.021496606
aLHmX-Inn,-0.042116796
aLHmX-Inn,-0.014576497
aLHmX-Inn,-0.032441454
aLHmX-Inn,-0.007324526
aLHmX-Inn,0.021170987
aLHmX-Inn,-0.015518915
aLHmX-Inn,-0.01658008
aLHmX-Inn,-0.010491173
aLHmX-Inn,-0.050972987
aLHmX-Inn,-0.051350056
aLHmX-Inn,0.001818405
aLHmX-Inn,-0.025633807
aLHmX-Inn,-0.037776972
aLHmX-Inn,0.00452442
aLHmX-Inn,0.010446702
aLHmX-Inn,-0.015814492
aLHmX-Inn,-0.023255441
aLHmX-Inn,-0.0171191
aLHmX-Inn,-0.039977882
aLHmX-Inn,-0.022834441
aLHmX-Inn,-0.048672425
aLHmX-Inn,-0.028344528
aLHmX-Inn,-0.021056767
aLHmX-Inn,0.006435398
aLHmX-Inn,-0.002297637
aLHmX-Inn,-0.028919644
aLHmX-Inn,-0.016027487
aLHmX-Inn,-0.017064827
aLHmX-Inn,-0.017622029
aLHmX-Inn,-0.000483497
aLHmX-Inn,-0.029230365
aLHmX-Inn,-0.022583927
aLHmX-Inn,-0.014344109
aLHmX-Inn,-0.013288756
aLHmX-Inn,-0.00353878
aLHmX-Inn,-0.023666126
aLHmX-Inn,0.001862781
aLHmX-Inn,-0.013087463
aLHmX-Inn,-0.0484824
aLHmX-Inn,-0.039813031
aLHmX-Inn,-0.023412179
aLHmX-Inn,-0.021986715
aLHmX-Inn,-0.00609394
aLHmX-Inn,-0.061556935
aLHmX-Inn,-0.020937199
aLHmX-Inn,0.013121421
aLHmX-Inn,-0.038878796
aLHmX-Inn,-0.033416103
aLHmX-Inn,-0.030498844
aLHmX-Inn,-0.043511073
aLHmX-Inn,-0.038400536
aLHmX-Inn,-0.003355119
aLHmX-Inn,-0.004296143
aLHmX-Inn,-0.049560497
aLHmX-Inn,-0.043078751
aLHmX-Inn,0.014010062
aLHmX-Inn,-0.044899487
aLHmX-Inn,-0.034134547
aLHmX-Inn,-0.036417611
aLHmX-Inn,-0.035124438
aLHmX-Inn,-0.030554123
aLHmX-Inn,-0.036954334
aLHmX-Inn,-0.018626056
aLHmX-Inn,-0.025828795
aLHmX-Inn,-0.011554039
aLHmX-Inn,-0.033141391
aLHmX-Inn,-0.007682438
aLHmX-Inn,-0.019184081
aLHmX-Inn,-0.037617507
aLHmX-Inn,-0.027033085
aLHmX-Inn,-0.021593018
aLHmX-Inn,-0.033416465
aLHmX-Inn,-0.011365076
aLHmX-Inn,0.015540842
aLHmX-Inn,-0.034814749
aLHmX-Inn,-0.035774361
aLHmX-Inn,-0.007906106
aLHmX-Inn,-0.00296035
aLHmX-Inn,-0.044401688
aLHmX-Inn,-0.006825264
aLHmX-Inn,-0.019001367
aLHmX-Inn,-0.01958671
aLHmX-Inn,-0.041506404
aLHmX-Inn,-0.031035164
aLHmX-Inn,-0.029591197
aLHmX-Inn,-0.039285617
aLHmX-Inn,-0.026788391
aLHmX-Inn,-0.028184179
aLHmX-Inn,-0.023027991
aLHmX-Inn,0.002346757
aLHmX-Inn,-0.021742277
aLHmX-Inn,-0.012984679
aLHmX-Inn,-0.020866466
aLHmX-Inn,-0.019228939
aLHmX-Inn,-0.043072954
aLHmX-Inn,-0.010213442
aLHmX-Inn,-0.016896104
aLHmX-Inn,-0.03513304
aLHmX-Inn,-0.013781876
aLHmX-Inn,-0.040090698
aLHmX-Inn,-0.004415269
aLHmX-Inn,0.027807633
aLHmX-Inn,-0.022812014
aLHmX-Inn,-0.011047766
aLHmX-Inn,-0.033613714
aLHmX-Inn,-0.024325534
aLHmX-Inn,-0.019775051
aLHmX-Inn,-0.039337837
aLHmX-Inn,-0.022069922
aLHmX-Inn,-0.017896144
aLHmX-Inn,-0.011539455
aLHmX-Inn,0.001114717
aLHmX-Inn,-0.025880572
aLHmX-Inn,0.013221038
aLHmX-Inn,-0.006536515
aLHmX-Inn,0.004369682
aLHmX-Inn,-0.034019268
aLHmX-Inn,-0.025486687
aLHmX-Inn,-0.028408277
aLHmX-Inn,0.004925771
aLHmX-Inn,-0.002100092
aLHmX-Inn,-0.032865637
aLHmX-Inn,-0.021816363
aLHmX-Inn,-0.050159082
aLHmX-Inn,-0.046174573
aLHmX-Inn,-0.028855534
aLHmX-Inn,-0.025275872
aLHmX-Inn,-0.020578561
aLHmX-Inn,0.000428522
aLHmX-Inn,-0.001363903
aLHmX-Inn,-0.035759049
aLHmX-Inn,-0.017259509
aLHmX-Inn,-0.020102024
aLHmX-Inn,0.000322212
aLHmX-Inn,0.006150925
aLHmX-Inn,-0.019299178
aLHmX-Inn,-0.020064905
aLHmX-Inn,-0.02278
aLHmX-Inn,0.020231756
aLHmX-Inn,-0.043716821
aLHmX-Inn,-0.038885515
aLHmX-Inn,-0.036191887
aLHmX-Inn,0.00840479
aLHmX-Inn,-0.018199521
aLHmX-Inn,-0.048426213
aLHmX-Inn,-0.023444886
aLHmX-Inn,-0.012612092
aLHmX-Inn,-0.020932084
aLHmX-Inn,0.011943058
aLHmX-Inn,-0.024348468
aLHmX-Inn,-0.05192207
aLHmX-Inn,-0.022750853
aLHmX-Inn,-0.032096321
aLHmX-Inn,-0.027842724
aLHmX-Inn,-0.041618273
aLHmX-Inn,-0.025836443
aLHmX-Inn,-0.038744076
aLHmX-Inn,-0.022712031
aLHmX-Inn,0.019869943
aLHmX-Inn,-0.000160852
aLHmX-Inn,-0.00738956
aLHmX-Inn,-0.023526905
aLHmX-Inn,-0.010039486
aLHmX-Inn,-0.030156179
aLHmX-Inn,-0.017509363
aLHmX-Inn,0.02224866
aLHmX-Inn,-0.040754178
aLHmX-Inn,-0.010049563
aLHmX-Inn,-0.024784324
aLHmX-Inn,0.004276994
aLHmX-Inn,-0.035638291
aLHmX-Inn,-0.025676262
aLHmX-Inn,-0.017334373
aLHmX-Inn,-0.009461203
aLHmX-Inn,-0.026621588
aLHmX-Inn,-0.027281828
aLHmX-Inn,-0.023972693
aLHmX-Inn,-0.022263348
aLHmX-Inn,-0.018547812
aLHmX-Inn,-0.006591664
aLHmX-Inn,-0.017455969
aLHmX-Inn,-0.01122179
aLHmX-Inn,0.016256769
aLHmX-Inn,0.013087849
aLHmX-Inn,-0.026293022
aLHmX-Inn,-0.037446614
aLHmX-Inn,-0.006012044
aLHmX-Inn,-0.00809359
aLHmX-Inn,-0.03520253
aLHmX-Inn,-0.037464643
aLHmX-Inn,-0.016737373
aLHmX-Inn,-0.035503264
aLHmX-Inn,0.013326157
aLHmX-Inn,-0.023353959
aLHmX-Inn,0.009452125
aLHmX-Inn,-0.006241991
aLHmX-Inn,-0.042012172
aLHmX-Inn,-0.038733125
aLHmX-Inn,-0.013390812
aLHmX-Inn,0.017214839
aLHmX-Inn,-0.04695034
aLHmX-Inn,-0.014485945
aLHmX-Inn,-0.039350214
aLHmX-Inn,-0.029099031
aLHmX-Inn,-0.0027565
aLHmX-Inn,-0.032970323
aLHmX-Inn,-0.026149162
aLHmX-Inn,-0.007912613
aLHmX-Inn,-0.004971112
aLHmX-Inn,-0.035125398
aLHmX-Inn,-0.056022852
aLHmX-Inn,0.013158538
aLHmX-Inn,-0.006403335
aLHmX-Inn,-0.008682402
aLHmX-Inn,-0.031153883
aLHmX-Inn,0.027687595
aLHmX-Inn,-0.01457316
aLHmX-Inn,-0.018191268
aLHmX-Inn,0.015919527
aLHmX-Inn,-0.017913159
aLHmX-Inn,-0.011672497
aLHmX-Inn,-0.048869543
aLHmX-Inn,-0.018182444
aLHmX-Inn,0.012966991
aLHmX-Inn,-0.027877959
aLHmX-Inn,-0.022061566
aLHmX-Inn,-0.03695984
aLHmX-Inn,-0.027580734
aLHmX-Inn,-0.017076629
aLHmX-Inn,-0.02934061
aLHmX-Inn,-0.052087773
aLHmX-Inn,-0.023791506
aLHmX-Inn,-0.01604679
aLHmX-Inn,-0.013398717
aLHmX-Inn,-0.018550821
aLHmX-Inn,-0.021437477
aLHmX-Inn,-0.003349267
aLHmX-Inn,-0.043131268
aLHmX-Inn,-0.059016352
aLHmX-Inn,-0.045354431
aLHmX-Inn,-0.020352989
aLHmX-Inn,-0.009746113
aLHmX-Inn,-0.012355763
aLHmX-Inn,-0.024169389
aLHmX-Inn,-0.020405953
aLHmX-Inn,-0.020550122
aLHmX-Inn,-0.017663058
aLHmX-Inn,-0.040557613
aLHmX-Inn,-0.004718991
aLHmX-Inn,-0.012163365
aLHmX-Inn,-0.032819345
aLHmX-Inn,-0.031919731
aLHmX-Inn,-0.035903306
aLHmX-Inn,0.009388434
aLHmX-Inn,-0.016252627
aLHmX-Inn,-0.016857399
aLHmX-Inn,-0.014060832
aLHmX-Inn,-0.036653267
aLHmX-Inn,-0.019965838
aLHmX-Inn,-0.014823074
aLHmX-Inn,-0.024598871
aLHmX-Inn,0.001209345
aLHmX-Inn,0.015606162
aLHmX-Inn,-0.015874201
aLHmX-Inn,-0.00437475
aLHmX-Inn,-0.002720753
aLHmX-Inn,0.004426754
aLHmX-Inn,-0.014775308
aLHmX-Inn,-0.027592042
aLHmX-Inn,-0.050460126
aLHmX-Inn,-0.019535259
aLHmX-Inn,-0.025424971
aLHmX-Inn,-0.026486901
aLHmX-Inn,-0.028296784
aLHmX-Inn,-0.017001009
aLHmX-Inn,-0.025017863
aLHmX-Inn,0.00122843
aLHmX-Inn,-0.033455489
aLHmX-Inn,-0.034629019
aLHmX-Inn,0.014353651
aLHmX-Inn,-0.018956193
aLHmX-Inn,-0.037389313
aLHmX-Inn,-0.030489177
aLHmX-Inn,-0.051324175
aLHmX-Inn,-0.011891625
aLHmX-Inn,-0.00761695
aLHmX-Inn,-0.028713596
aLHmX-Inn,-0.008870236
aLHmX-Inn,-0.006014054
aLHmX-Inn,-0.038827951
aLHmX-Inn,-0.010379841
aLHmX-Inn,-0.030256786
aLHmX-Inn,-0.031780236
aLHmX-Inn,-0.041828533
aLHmX-Inn,-0.04566182
aLHmX-Inn,-0.031684118
aLHmX-Inn,-0.01452737
aLHmX-Inn,-0.015923715
aLHmX-Inn,-0.044052812
aLHmX-Inn,0.002152761
aLHmX-Inn,-0.020055674
aLHmX-Inn,-0.033941618
aLHmX-Inn,-0.038434625
aLHmX-Inn,-0.069567441
aLHmX-Inn,-0.007022255
aLHmX-Inn,0.009056964
aLHmX-Inn,-0.021285754
aLHmX-Inn,-0.013548773
aLHmX-Inn,-0.055002176
aLHmX-Inn,-0.033694583
aLHmX-Inn,0.012547673
aLHmX-Inn,-0.034692439
aLHmX-Inn,-0.028493748
aLHmX-Inn,-0.063539188
aLHmX-Inn,-0.052518535
aLHmX-Inn,-0.04516688
aLHmX-Inn,-0.009408124
aLHmX-Inn,-0.002616698
aLHmX-Inn,-0.025121341
aLHmX-Inn,-0.007946671
aLHmX-Inn,-0.058276007
aLHmX-Inn,-0.027141543
aLHmX-Inn,-0.022435205
aLHmX-Inn,-0.011328376
aLHmX-Inn,0.004031946
aLHmX-Inn,-0.02556213
aLHmX-Inn,-0.029100772
aLHmX-Inn,-0.021623104
aLHmX-Inn,-0.005339172
aLHmX-Inn,0.006838879
aLHmX-Inn,-0.031226741
aLHmX-Inn,-0.012164107
aLHmX-Inn,0.019996072
aLHmX-Inn,-0.053632072
aLHmX-Inn,-0.032527898
aLHmX-Inn,-0.012161526
aLHmX-Inn,-0.015469792
aLHmX-Inn,-0.029331974
aLHmX-Inn,-0.025962995
aLHmX-Inn,-0.054744858
aLHmX-Inn,-0.013453306
aLHmX-Inn,-0.034493428
aLHmX-Inn,-0.017546458
aLHmX-Inn,0.031260367
aLHmX-Inn,-0.016501996
aLHmX-Inn,0.001264971
aLHmX-Inn,-0.028409437
aLHmX-Inn,-0.020448779
aLHmX-Inn,-0.036189333
aLHmX-Inn,-0.02508506
aLHmX-Inn,-0.058030475
aLHmX-Inn,-0.044487815
aLHmX-Inn,-0.049602348
aLHmX-Inn,-0.007885646
aLHmX-Inn,-0.006410404
aLHmX-Inn,0.017323793
aLHmX-Inn,-0.02371259
aLHmX-Inn,-0.016309132
aLHmX-Inn,-0.00192926
aLHmX-Inn,-0.023289973
aLHmX-Inn,0.003249064
aLHmX-Inn,-0.014886953
aLHmX-Inn,-0.004171549
aLHmX-Inn,-0.027539849
aLHmX-Inn,-0.053041438
aLHmX-Inn,-0.020978387
aLHmX-Inn,-0.006674837
aLHmX-Inn,-0.039296826
aLHmX-Inn,-0.036912462
aLHmX-Inn,-0.013163199
aLHmX-Inn,-0.011613741
aLHmX-Inn,0.010091294
aLHmX-Inn,-0.04086512
aLHmX-Inn,-0.044739414
aLHmX-Inn,-0.011105712
aLHmX-Inn,-0.028608545
aLHmX-Inn,-0.020803715
aLHmX-Inn,-0.041936931
aLHmX-Inn,-0.015562931
aLHmX-Inn,-0.020614885
aLHmX-Inn,-0.00814881
aLHmX-Inn,-0.016654042
aLHmX-Inn,-0.038008791
aLHmX-Inn,-0.030952568
aLHmX-Inn,0.007045585
aLHmX-Inn,-0.008791119
aLHmX-Inn,-0.041371299
aLHmX-Inn,-0.001893571
aLHmX-Inn,-0.008331579
aLHmX-Inn,0.000542254
aLHmX-Inn,-0.03278803
aLHmX-Inn,0.021411971
aLHmX-Inn,-0.029080768
aLHmX-Inn,-0.035989044
aLHmX-Inn,-0.032859538
aLHmX-Inn,-0.058939994
aLHmX-Inn,-0.04784383
aLHmX-Inn,-0.037801238
aLHmX-Inn,-0.031622469
aLHmX-Inn,-0.008142654
aLHmX-Inn,-0.018276519
aLHmX-Inn,-0.020254764
aLHmX-Inn,-0.010210216
aLHmX-Inn,8.65E-05
aLHmX-Inn,-0.024210144
aLHmX-Inn,-0.042378043
aLHmX-Inn,-0.033580965
aLHmX-Inn,-0.012888982
aLHmX-Inn,-0.024337784
aLHmX-Inn,-0.029101855
aLHmX-Inn,-0.00041167
aLHmX-Inn,-0.023922296
aLHmX-Inn,-0.031993027
aLHmX-Inn,-0.02867932
aLHmX-Inn,-0.036605422
aLHmX-Inn,-0.019126182
aLHmX-Inn,-0.034555409
aLHmX-Inn,-0.000381944
aLHmX-Inn,-0.020128841
aLHmX-Inn,-0.068345424
aLHmX-Inn,-0.028360721
aLHmX-Inn,-0.003990454
aLHmX-Inn,-0.010146918
aLHmX-Inn,0.008544352
aLHmX-Inn,-0.032016396
aLHmX-Inn,-0.042657052
aLHmX-Inn,-0.039935367
aLHmX-Inn,-0.039291807
aLHmX-Inn,-0.005244628
aLHmX-Inn,-0.030352205
aLHmX-Inn,0.001721832
aLHmX-Inn,-0.040109822
aLHmX-Inn,-0.011595625
aLHmX-Inn,-0.012824315
aLHmX-Inn,0.001954143
aLHmX-Inn,-0.044269715
aLHmX-Inn,-0.023847067
aLHmX-Inn,-0.016966294
aLHmX-Inn,0.016280689
aLHmX-Inn,0.005530547
aLHmX-Inn,-0.028464811
aLHmX-Inn,0.004798142
aLHmX-Inn,-0.018594078
aLHmX-Inn,0.004497816
aLHmX-Inn,-0.023356611
aLHmX-Inn,-0.027473464
aLHmX-Inn,-0.031146287
aLHmX-Inn,-0.020643351
aLHmX-Inn,-0.021846176
aLHmX-Inn,-0.064373612
aLHmX-Inn,-0.019343602
aLHmX-Inn,-0.020914876
aLHmX-Inn,-0.027209087
aLHmX-Inn,-0.024998883
aLHmX-Inn,0.007886215
aLHmX-Inn,0.003118386
aLHmX-Inn,-0.02080317
aLHmX-Inn,-0.045325992
aLHmX-Inn,-0.041842039
aLHmX-Inn,0.02294377
aLHmX-Inn,0.013244498
aLHmX-Inn,-0.014313788
aLHmX-Inn,-0.03407054
aLHmX-Inn,-0.05056382
aLHmX-Inn,0.02380133
aLHmX-Inn,0.00669211
aLHmX-Inn,-0.009568538
aLHmX-Inn,-0.022243551
aLHmX-Inn,-0.023212607
aLHmX-Inn,-0.019844393
aLHmX-Inn,-0.028945121
aLHmX-Inn,-0.001398145
aLHmX-Inn,-0.004902616
aLHmX-Inn,-0.019220042
aLHmX-Inn,-0.02655083
aLHmX-Inn,-0.018658035
aLHmX-Inn,-0.029683576
aLHmX-Inn,-0.025658805
aLHmX-Inn,-0.002245041
aLHmX-Inn,0.001329706
aLHmX-Inn,-0.004874114
aLHmX-Inn,0.00849042
aLHmX-Inn,-0.008840383
aLHmX-Inn,-0.005548506
aLHmX-Inn,-0.013274852
aLHmX-Inn,-0.027681008
aLHmX-Inn,-0.031410473
aLHmX-Inn,-0.003252049
aLHmX-Inn,-0.030964203
aLHmX-Inn,-0.016142703
aLHmX-Inn,-0.038906632
aLHmX-Inn,-0.014222106
aLHmX-Inn,-0.044342663
aLHmX-Inn,-0.014407366
aLHmX-Inn,-0.034595394
aLHmX-Inn,0.021591025
aLHmX-Inn,-0.045947653
aLHmX-Inn,-0.053568518
aLHmX-Inn,-0.046360732
aLHmX-Inn,-0.030246501
aLHmX-Inn,-0.024313372
aLHmX-Inn,-0.015307946
aLHmX-Inn,-0.016954208
aLHmX-Inn,-0.046996696
aLHmX-Inn,-0.031536165
aLHmX-Inn,-0.037451135
aLHmX-Inn,-0.025445023
aLHmX-Inn,-0.028761535
aLHmX-Inn,0.008758017
aLHmX-Inn,-0.02791993
aLHmX-Inn,-0.006900163
aLHmX-Inn,-0.023802962
aLHmX-Inn,0.004738811
aLHmX-Inn,-0.028630959
aLHmX-Inn,-0.038586718
aLHmX-Inn,0.002551746
aLHmX-Inn,-0.0183106
aLHmX-Inn,-0.007944255
aLHmX-Inn,-0.046187653
aLHmX-Inn,-0.017243238
aLHmX-Inn,-0.020918356
aLHmX-Inn,-0.006563377
aLHmX-Inn,-0.01351792
aLHmX-Inn,-0.048742121
aLHmX-Inn,-0.034907286
aLHmX-Inn,-0.026829962
aLHmX-Inn,-0.003324447
aLHmX-Inn,-0.030086014
aLHmX-Inn,-0.017982084
aLHmX-Inn,-0.023170281
aLHmX-Inn,-0.027801365
aLHmX-Inn,-0.034619175
aLHmX-Inn,-0.036185534
aLHmX-Inn,-0.028505602
aLHmX-Inn,0.002187626
aLHmX-Inn,-0.005371038
aLHmX-Inn,0.005050632
aLHmX-Inn,0.001720279
aLHmX-Inn,-0.031098833
aLHmX-Inn,-0.008597135
aLHmX-Inn,0.00472311
aLHmX-Inn,-0.008489792
aLHmX-Inn,-0.045406137
aLHmX-Inn,-0.007713822
aLHmX-Inn,-0.042231495
aLHmX-Inn,-0.017456401
aLHmX-Inn,-0.036075084
aLHmX-Inn,-0.008204185
aLHmX-Inn,-0.002441769
aLHmX-Inn,-0.009884797
aLHmX-Inn,-0.044053652
aLHmX-Inn,-0.021681122
aLHmX-Inn,-0.045615056
aLHmX-Inn,-0.016125276
aLHmX-Inn,-0.025591083
aLHmX-Inn,-0.027351676
aLHmX-Inn,-0.033625505
aLHmX-Inn,-0.027854974
