population,deltaEggs
eInnX-Odd,-0.555555556
eInnX-Odd,-1.159259259
eInnX-Odd,3.32962963
eInnX-Odd,1.87962963
eInnX-Odd,-3.314814814
eInnX-Odd,1.162962964
eInnX-Odd,2.524074074
eInnX-Odd,0.344444444
eInnX-Odd,1.488888889
eInnX-Odd,2.768518519
eInnX-Odd,-0.312962962
eInnX-Odd,-3.137037037
eInnX-Odd,3.4
eInnX-Odd,-0.27037037
eInnX-Odd,-0.335185184
eInnX-Odd,8.051851852
eInnX-Odd,-0.614814814
eInnX-Odd,-8.009259259
eInnX-Odd,4.074074074
eInnX-Odd,4.083333333
eInnX-Odd,5.183333333
eInnX-Odd,1.475925927
eInnX-Odd,-0.318518518
eInnX-Odd,-9.277777778
eInnX-Odd,3.320370371
eInnX-Odd,-11.24444444
eInnX-Odd,-4.125925926
eInnX-Odd,1.362962964
eInnX-Odd,7.983333333
eInnX-Odd,-9.205555554
eInnX-Odd,-1.105555556
eInnX-Odd,13.16296296
eInnX-Odd,-11.81666667
eInnX-Odd,1.096296297
eInnX-Odd,-0.688888889
eInnX-Odd,0.055555556
eInnX-Odd,-5.055555556
eInnX-Odd,1.168518519
eInnX-Odd,3.235185186
eInnX-Odd,5.401851852
eInnX-Odd,-0.044444444
eInnX-Odd,0.346296297
eInnX-Odd,-2.1
eInnX-Odd,-27.51111111
eInnX-Odd,0.416666667
eInnX-Odd,-12.37222222
eInnX-Odd,-2.422222222
eInnX-Odd,15.21111111
eInnX-Odd,-5.974074073
eInnX-Odd,-7.653703703
eInnX-Odd,8.540740741
eInnX-Odd,-2.377777778
eInnX-Odd,-0.453703703
eInnX-Odd,-0.292592592
eInnX-Odd,-11.49259259
eInnX-Odd,-8.211111111
eInnX-Odd,7.405555556
eInnX-Odd,-12.13333333
eInnX-Odd,8.690740741
eInnX-Odd,1.462962963
eInnX-Odd,3.105555556
eInnX-Odd,-5.027777778
eInnX-Odd,-5.175925926
eInnX-Odd,12.46296296
eInnX-Odd,-0.848148148
eInnX-Odd,-2.668518518
eInnX-Odd,2.901851852
eInnX-Odd,0.337037038
eInnX-Odd,-3.805555556
eInnX-Odd,1.527777778
eInnX-Odd,-0.957407407
eInnX-Odd,4.020370371
eInnX-Odd,-6.216666667
eInnX-Odd,8.735185186
eInnX-Odd,-3.72037037
eInnX-Odd,-2.838888889
eInnX-Odd,-2.6
eInnX-Odd,3.174074074
eInnX-Odd,7.616666667
eInnX-Odd,-3.364814814
eInnX-Odd,6.044444444
eInnX-Odd,-11.88333333
eInnX-Odd,-13.62222222
eInnX-Odd,-2.122222222
eInnX-Odd,3.05
eInnX-Odd,8.40925926
eInnX-Odd,-13.35925926
eInnX-Odd,-3.401851851
eInnX-Odd,1.077777778
eInnX-Odd,6.374074074
eInnX-Odd,-2.053703703
eInnX-Odd,0.390740741
eInnX-Odd,-1.557407407
eInnX-Odd,-4.977777777
eInnX-Odd,-7.937037037
eInnX-Odd,-15.44444444
eInnX-Odd,6.101851852
eInnX-Odd,-1.12037037
eInnX-Odd,-0.338888888
eInnX-Odd,3.103703704
eInnX-Odd,-5.705555556
eInnX-Odd,-6.32037037
eInnX-Odd,9.481481482
eInnX-Odd,-0.903703703
eInnX-Odd,-2.009259259
eInnX-Odd,-8.703703703
eInnX-Odd,5.098148149
eInnX-Odd,9.892592593
eInnX-Odd,10.36296296
eInnX-Odd,-7.783333333
eInnX-Odd,-11.22222222
eInnX-Odd,8.216666667
eInnX-Odd,-5.716666666
eInnX-Odd,10.69074074
eInnX-Odd,-0.014814814
eInnX-Odd,-3.353703703
eInnX-Odd,7.148148149
eInnX-Odd,-14.85925926
eInnX-Odd,-6.357407407
eInnX-Odd,0.907407408
eInnX-Odd,3.174074074
eInnX-Odd,-0.15
eInnX-Odd,2.046296297
eInnX-Odd,-6.803703703
eInnX-Odd,-9.338888889
eInnX-Odd,-8.5
eInnX-Odd,-9.71111111
eInnX-Odd,-1.598148147
eInnX-Odd,5.820370371
eInnX-Odd,4.777777778
eInnX-Odd,5.135185186
eInnX-Odd,3.30925926
eInnX-Odd,4.744444444
eInnX-Odd,3.333333334
eInnX-Odd,-4.968518518
eInnX-Odd,0.938888889
eInnX-Odd,0.470370371
eInnX-Odd,-0.092592592
eInnX-Odd,2.783333333
eInnX-Odd,3.718518519
eInnX-Odd,-13.38148148
eInnX-Odd,5.822222222
eInnX-Odd,0.396296297
eInnX-Odd,-10.52777778
eInnX-Odd,1.983333333
eInnX-Odd,-3.17037037
eInnX-Odd,2.044444444
eInnX-Odd,-2.899999999
eInnX-Odd,-13.07777778
eInnX-Odd,1.17962963
eInnX-Odd,3.231481482
eInnX-Odd,2.192592593
eInnX-Odd,-0.942592592
eInnX-Odd,0.205555556
eInnX-Odd,3.581481482
eInnX-Odd,-0.211111111
eInnX-Odd,4.088888889
eInnX-Odd,-7.179629629
eInnX-Odd,-4.703703703
eInnX-Odd,-4.225925926
eInnX-Odd,-4.394444444
eInnX-Odd,-9.364814814
eInnX-Odd,-2.7
eInnX-Odd,3.585185186
eInnX-Odd,-6.675925926
eInnX-Odd,-1.709259259
eInnX-Odd,-4.138888889
eInnX-Odd,9.851851852
eInnX-Odd,1.612962963
eInnX-Odd,-6.538888889
eInnX-Odd,-1.133333332
eInnX-Odd,2.627777778
eInnX-Odd,-8.644444444
eInnX-Odd,-1.687037037
eInnX-Odd,-2.755555556
eInnX-Odd,-7.122222222
eInnX-Odd,6.97962963
eInnX-Odd,-3.212962962
eInnX-Odd,0.498148149
eInnX-Odd,-2.998148148
eInnX-Odd,-13.79814815
eInnX-Odd,3.438888889
eInnX-Odd,-0.792592592
eInnX-Odd,-3.575925926
eInnX-Odd,-2.525925926
eInnX-Odd,-3.759259259
eInnX-Odd,-9.816666667
eInnX-Odd,-8.868518518
eInnX-Odd,-8.166666667
eInnX-Odd,-12.82037037
eInnX-Odd,-0.548148148
eInnX-Odd,-12.86666667
eInnX-Odd,4.577777778
eInnX-Odd,-0.216666667
eInnX-Odd,-1.866666667
eInnX-Odd,-7.35
eInnX-Odd,-5.787037037
eInnX-Odd,2.368518519
eInnX-Odd,11.01851852
eInnX-Odd,4.222222222
eInnX-Odd,-2.527777778
eInnX-Odd,-6.614814814
eInnX-Odd,-2.524074073
eInnX-Odd,-12.49259259
eInnX-Odd,2.02962963
eInnX-Odd,-5.331481481
eInnX-Odd,-0.525925926
eInnX-Odd,2.6
eInnX-Odd,-7.307407407
eInnX-Odd,0.518518519
eInnX-Odd,1.346296297
eInnX-Odd,-0.79074074
eInnX-Odd,-0.503703703
eInnX-Odd,-2.992592592
eInnX-Odd,-7.055555556
eInnX-Odd,7.951851852
eInnX-Odd,2.627777778
eInnX-Odd,-4.37037037
eInnX-Odd,2.661111111
eInnX-Odd,-9.044444444
eInnX-Odd,-4.718518518
eInnX-Odd,5.725925927
eInnX-Odd,1.653703704
eInnX-Odd,1.355555557
eInnX-Odd,-3.47037037
eInnX-Odd,-4.225925926
eInnX-Odd,2.298148149
eInnX-Odd,6.362962963
eInnX-Odd,2.094444444
eInnX-Odd,-0.72037037
eInnX-Odd,1.733333333
eInnX-Odd,-8.87037037
eInnX-Odd,-4.448148148
eInnX-Odd,1.072222222
eInnX-Odd,3.407407408
eInnX-Odd,5.568518519
eInnX-Odd,-10.8
eInnX-Odd,7.75925926
eInnX-Odd,2.372222222
eInnX-Odd,3.77962963
eInnX-Odd,-6.52037037
eInnX-Odd,2.368518519
eInnX-Odd,-11.5037037
eInnX-Odd,-6.059259259
eInnX-Odd,-5.55
eInnX-Odd,0.898148149
eInnX-Odd,9.722222223
eInnX-Odd,1.8
eInnX-Odd,-5.722222222
eInnX-Odd,-9.627777778
eInnX-Odd,2.398148149
eInnX-Odd,-2.677777778
eInnX-Odd,-0.775925926
eInnX-Odd,-4.233333333
eInnX-Odd,-2.098148148
eInnX-Odd,2.018518519
eInnX-Odd,-7.768518518
eInnX-Odd,-2.937037037
eInnX-Odd,-1.666666666
eInnX-Odd,-6.881481481
eInnX-Odd,2.461111111
eInnX-Odd,-6.687037037
eInnX-Odd,-5.166666667
eInnX-Odd,-7.925925926
eInnX-Odd,1.111111111
eInnX-Odd,-9.003703703
eInnX-Odd,9.720370371
eInnX-Odd,-6.555555556
eInnX-Odd,-3.311111111
eInnX-Odd,1.853703704
eInnX-Odd,-1.044444444
eInnX-Odd,3.801851852
eInnX-Odd,1.25925926
eInnX-Odd,-2.54074074
eInnX-Odd,3.30925926
eInnX-Odd,-0.709259259
eInnX-Odd,5.42962963
eInnX-Odd,-9.553703703
eInnX-Odd,-5.351851851
eInnX-Odd,-0.972222222
eInnX-Odd,-0.794444444
eInnX-Odd,-0.609259259
eInnX-Odd,-6.494444444
eInnX-Odd,-0.8
eInnX-Odd,3.146296297
eInnX-Odd,-4.079629629
eInnX-Odd,-2.992592592
eInnX-Odd,3.235185186
eInnX-Odd,3.562962963
eInnX-Odd,-0.553703703
eInnX-Odd,4.4
eInnX-Odd,-4.172222222
eInnX-Odd,-2.837037037
eInnX-Odd,4.416666667
eInnX-Odd,-7.227777778
eInnX-Odd,3.705555556
eInnX-Odd,-1.507407407
eInnX-Odd,-6.264814814
eInnX-Odd,-5.2
eInnX-Odd,0.561111111
eInnX-Odd,-4.577777778
eInnX-Odd,9.187037038
eInnX-Odd,-0.329629629
eInnX-Odd,-7.687037037
eInnX-Odd,-6.931481481
eInnX-Odd,-5.655555556
eInnX-Odd,-0.242592592
eInnX-Odd,2.157407408
eInnX-Odd,-6.007407407
eInnX-Odd,5.370370371
eInnX-Odd,6.127777778
eInnX-Odd,-5.549999999
eInnX-Odd,6.668518519
eInnX-Odd,2.72962963
eInnX-Odd,-7.44074074
eInnX-Odd,4.448148149
eInnX-Odd,-2.403703703
eInnX-Odd,6.605555556
eInnX-Odd,-7.009259259
eInnX-Odd,0.651851853
eInnX-Odd,9.251851852
eInnX-Odd,-6.166666667
eInnX-Odd,1.737037038
eInnX-Odd,2.688888889
eInnX-Odd,-4.583333333
eInnX-Odd,2.207407408
eInnX-Odd,1.346296297
eInnX-Odd,4.601851852
eInnX-Odd,-5.033333333
eInnX-Odd,-3.414814814
eInnX-Odd,-3.779629629
eInnX-Odd,-3.472222222
eInnX-Odd,-1.266666667
eInnX-Odd,-4.016666667
eInnX-Odd,3.331481482
eInnX-Odd,2.781481482
eInnX-Odd,-5.377777778
eInnX-Odd,1.40925926
eInnX-Odd,-8.577777778
eInnX-Odd,-2.448148148
eInnX-Odd,-0.818518518
eInnX-Odd,3.368518519
eInnX-Odd,-5.364814814
eInnX-Odd,5.883333333
eInnX-Odd,-0.079629629
eInnX-Odd,-3.383333333
eInnX-Odd,7.683333333
eInnX-Odd,-2.087037037
eInnX-Odd,-6.125925926
eInnX-Odd,-9.098148148
eInnX-Odd,-5.581481481
eInnX-Odd,-0.688888889
eInnX-Odd,6.905555556
eInnX-Odd,-6.118518518
eInnX-Odd,4.998148149
eInnX-Odd,-5.824074073
eInnX-Odd,1.266666667
eInnX-Odd,-3.177777778
eInnX-Odd,-5.053703703
eInnX-Odd,1.031481482
eInnX-Odd,1.735185186
eInnX-Odd,2.374074074
eInnX-Odd,-2.833333333
eInnX-Odd,7.455555556
eInnX-Odd,13.21666667
eInnX-Odd,-0.231481481
eInnX-Odd,-11.53888889
eInnX-Odd,-1.29074074
eInnX-Odd,0.107407408
eInnX-Odd,6.757407408
eInnX-Odd,-6.209259259
eInnX-Odd,6.642592593
eInnX-Odd,-1.242592592
eInnX-Odd,-7.355555556
eInnX-Odd,6.505555556
eInnX-Odd,-11.55
eInnX-Odd,2.120370371
eInnX-Odd,-3.12037037
eInnX-Odd,8.175925927
eInnX-Odd,0.666666667
eInnX-Odd,-4.027777778
eInnX-Odd,-3.931481481
eInnX-Odd,0.938888889
eInnX-Odd,-6.977777778
eInnX-Odd,-3.488888889
eInnX-Odd,4.02962963
eInnX-Odd,-1.618518518
eInnX-Odd,-4.185185184
eInnX-Odd,-4.635185184
eInnX-Odd,1.746296297
eInnX-Odd,-0.633333333
eInnX-Odd,-10.99814815
eInnX-Odd,0.237037038
eInnX-Odd,0.590740741
eInnX-Odd,9.218518519
eInnX-Odd,-2.437037037
eInnX-Odd,-10.41666667
eInnX-Odd,-2.94074074
eInnX-Odd,-7.018518518
eInnX-Odd,-3.57037037
eInnX-Odd,-3.522222222
eInnX-Odd,-6.766666667
eInnX-Odd,-7.772222222
eInnX-Odd,6.255555557
eInnX-Odd,-1.431481481
eInnX-Odd,6.353703704
eInnX-Odd,-11.49444444
eInnX-Odd,-8.755555556
eInnX-Odd,0.111111111
eInnX-Odd,2.685185186
eInnX-Odd,-12.48703704
eInnX-Odd,-0.011111111
eInnX-Odd,3.525925927
eInnX-Odd,-0.398148148
eInnX-Odd,1.924074074
eInnX-Odd,-7.964814814
eInnX-Odd,-1.988888888
eInnX-Odd,-0.053703703
eInnX-Odd,11.1037037
eInnX-Odd,1
eInnX-Odd,5.612962963
eInnX-Odd,2.361111111
eInnX-Odd,-2.353703703
eInnX-Odd,-1.764814814
eInnX-Odd,-6.755555556
eInnX-Odd,-9.927777778
eInnX-Odd,5.183333333
eInnX-Odd,-4.559259259
eInnX-Odd,-4.464814814
eInnX-Odd,-5.216666667
eInnX-Odd,-2.86111111
eInnX-Odd,-1.54074074
eInnX-Odd,-2.027777778
eInnX-Odd,-7.053703703
eInnX-Odd,0.851851852
eInnX-Odd,-0.398148148
eInnX-Odd,-2.764814814
eInnX-Odd,2.877777778
eInnX-Odd,-2.238888889
eInnX-Odd,-2.768518518
eInnX-Odd,6.483333333
eInnX-Odd,6.170370371
eInnX-Odd,8.4
eInnX-Odd,4.257407408
eInnX-Odd,-4.601851851
eInnX-Odd,1.253703704
eInnX-Odd,-6.661111111
eInnX-Odd,-13.25925926
eInnX-Odd,4.77962963
eInnX-Odd,-9.359259259
eInnX-Odd,-0.251851851
eInnX-Odd,-0.168518518
eInnX-Odd,2.42962963
eInnX-Odd,-8.942592592
eInnX-Odd,-5.088888889
eInnX-Odd,-1.438888889
eInnX-Odd,3.722222222
eInnX-Odd,-5.792592592
eInnX-Odd,-0.155555554
eInnX-Odd,-5.459259259
eInnX-Odd,-5.461111111
eInnX-Odd,8.074074074
eInnX-Odd,-0.325925926
eInnX-Odd,8.287037038
eInnX-Odd,-3.653703703
eInnX-Odd,-0.088888889
eInnX-Odd,-3.137037037
eInnX-Odd,-8.903703703
eInnX-Odd,0.396296297
eInnX-Odd,-2.742592592
eInnX-Odd,7.85
eInnX-Odd,-0.02037037
eInnX-Odd,-13.2
eInnX-Odd,-2.698148148
eInnX-Odd,-5.014814814
eInnX-Odd,-5.759259259
eInnX-Odd,1.775925927
eInnX-Odd,-3.388888889
eInnX-Odd,5.627777778
eInnX-Odd,-4.133333333
eInnX-Odd,-7.794444444
eInnX-Odd,5.312962963
eInnX-Odd,1.924074076
eInnX-Odd,-4.585185184
eInnX-Odd,5.846296297
eInnX-Odd,-3.705555554
eInnX-Odd,0.231481482
eInnX-Odd,-2.616666666
eInnX-Odd,2.561111111
eInnX-Odd,-5.494444444
eInnX-Odd,-4.138888889
eInnX-Odd,-5.399999999
eInnX-Odd,-6.994444444
eInnX-Odd,-7.046296296
eInnX-Odd,-9.927777778
eInnX-Odd,7.357407408
eInnX-Odd,-3.366666666
eInnX-Odd,-1.109259259
eInnX-Odd,3.624074074
eInnX-Odd,-0.381481481
eInnX-Odd,-0.551851851
eInnX-Odd,7.779629631
eInnX-Odd,-11.40925926
eInnX-Odd,-3.414814814
eInnX-Odd,-8.903703703
eInnX-Odd,-2.537037037
eInnX-Odd,2.8
eInnX-Odd,-3.048148148
eInnX-Odd,-8.696296296
eInnX-Odd,5.887037038
eInnX-Odd,-7.483333333
eInnX-Odd,3.466666667
eInnX-Odd,-5.705555556
eInnX-Odd,8.274074074
eInnX-Odd,-2.694444444
eInnX-Odd,3.070370371
eInnX-Odd,-1.914814814
eInnX-Odd,-1.675925926
eInnX-Odd,-1.725925926
eInnX-Odd,1.820370371
eInnX-Odd,0.385185186
eInnX-Odd,-2.614814814
eInnX-Odd,1.698148149
eInnX-Odd,-2.933333333
eInnX-Odd,1.244444446
eInnX-Odd,-5.933333333
eInnX-Odd,1.807407408
eInnX-Odd,-5.416666667
eInnX-Odd,9.846296297
eInnX-Odd,-2.946296296
eInnX-Odd,-2.638888889
eInnX-Odd,-3.205555554
eInnX-Odd,2.118518519
eInnX-Odd,-3.199999999
eInnX-Odd,-1.796296296
eInnX-Odd,10.61296296
eInnX-Odd,-4.455555556
eInnX-Odd,0.424074074
eInnX-Odd,-4.425925926
eInnX-Odd,0.674074074
eInnX-Odd,-2.094444444
eInnX-Odd,-7.414814814
eInnX-Odd,-10.48703704
eInnX-Odd,0.866666667
eInnX-Odd,-6.837037037
eInnX-Odd,3.955555556
eInnX-Odd,1.538888889
eInnX-Odd,-8.188888889
eInnX-Odd,0.853703704
eInnX-Odd,-6.768518518
eInnX-Odd,6.318518519
eInnX-Odd,-7.37037037
eInnX-Odd,0.82962963
eInnX-Odd,-4.205555556
eInnX-Odd,4.744444446
eInnX-Odd,0.355555556
eInnX-Odd,-5.016666667
eInnX-Odd,6.344444444
eInnX-Odd,-15.28888889
eInnX-Odd,-1.812962962
eInnX-Odd,-6.67037037
eInnX-Odd,-4.444444444
eInnX-Odd,-2.322222222
eInnX-Odd,-5.646296296
eInnX-Odd,8.348148149
eInnX-Odd,-8.831481481
eInnX-Odd,-8.875925926
eInnX-Odd,8.972222223
eInnX-Odd,4.22962963
eInnX-Odd,6.653703704
eInnX-Odd,-1.429629629
eInnX-Odd,-0.568518518
eInnX-Odd,-5.781481481
eInnX-Odd,-6.174074073
eInnX-Odd,-1.592592591
eInnX-Odd,1.9
eInnX-Odd,12.13703704
eInnX-Odd,8.505555556
eInnX-Odd,1.912962963
eInnX-Odd,2.15925926
eInnX-Odd,2.324074074
eInnX-Odd,0.800000001
eInnX-Odd,5.642592593
eInnX-Odd,2.731481482
eInnX-Odd,-6.311111111
eInnX-Odd,1.674074074
eInnX-Odd,12.69444444
eInnX-Odd,-13.70740741
eInnX-Odd,3.296296297
eInnX-Odd,-11.96111111
eInnX-Odd,-1.016666667
eInnX-Odd,7.050000001
eInnX-Odd,-8.711111111
eInnX-Odd,-3.759259259
eInnX-Odd,-7.659259259
eInnX-Odd,-1.512962962
eInnX-Odd,6.644444444
eInnX-Odd,-10.67592593
eInnX-Odd,-0.327777778
eInnX-Odd,-1.07037037
eInnX-Odd,3.027777778
eInnX-Odd,2.748148149
eInnX-Odd,-1.424074073
eInnX-Odd,4.39814815
eInnX-Odd,-2.318518518
eInnX-Odd,7.285185186
eInnX-Odd,-3.35
eInnX-Odd,-2.148148148
eInnX-Odd,-0.65
eInnX-Odd,-1.281481481
eInnX-Odd,7.414814816
eInnX-Odd,-10.72407407
eInnX-Odd,-8.188888888
eInnX-Odd,-16.7
eInnX-Odd,6.975925927
eInnX-Odd,-4.053703703
eInnX-Odd,2.874074076
eInnX-Odd,-10.00925926
eInnX-Odd,-1.688888889
eInnX-Odd,1.674074074
eInnX-Odd,-5.937037037
eInnX-Odd,-0.409259259
eInnX-Odd,-0.266666667
eInnX-Odd,4.261111111
eInnX-Odd,1.740740741
eInnX-Odd,-7.337037037
eInnX-Odd,-4.12037037
eInnX-Odd,5.17962963
eInnX-Odd,5.918518519
eInnX-Odd,-7.811111111
eInnX-Odd,-9.974074073
eInnX-Odd,-7.32037037
eInnX-Odd,-4.199999999
eInnX-Odd,0.17962963
eInnX-Odd,-5.103703703
eInnX-Odd,-10.15555556
eInnX-Odd,-8.661111111
eInnX-Odd,-5.348148148
eInnX-Odd,8.898148149
eInnX-Odd,-0.057407407
eInnX-Odd,-2.225925926
eInnX-Odd,-4.442592592
eInnX-Odd,-4.655555556
eInnX-Odd,-3.237037037
eInnX-Odd,-6.985185184
eInnX-Odd,-9.809259259
eInnX-Odd,-4.481481481
eInnX-Odd,-3.061111111
eInnX-Odd,-2.749999999
eInnX-Odd,-1.361111111
eInnX-Odd,2.892592593
eInnX-Odd,-3.622222221
eInnX-Odd,0.32962963
eInnX-Odd,-0.083333333
eInnX-Odd,-2.964814814
eInnX-Odd,5.590740741
eInnX-Odd,1.55
eInnX-Odd,-6.731481481
eInnX-Odd,7.644444444
eInnX-Odd,-4.716666666
eInnX-Odd,-5.348148148
eInnX-Odd,-4.814814814
eInnX-Odd,-1.855555556
eInnX-Odd,-11.60925926
eInnX-Odd,-2.114814814
eInnX-Odd,-9.081481481
eInnX-Odd,3.370370371
eInnX-Odd,6.264814816
eInnX-Odd,-1.209259259
eInnX-Odd,-12.41111111
eInnX-Odd,-0.375925924
eInnX-Odd,-3.727777778
eInnX-Odd,10.75740741
eInnX-Odd,3.890740741
eInnX-Odd,-0.844444443
eInnX-Odd,7.724074074
eInnX-Odd,-1.425925926
eInnX-Odd,7.474074074
eInnX-Odd,-6.655555554
eInnX-Odd,0.65
eInnX-Odd,-1.031481481
eInnX-Odd,5.142592593
eInnX-Odd,0.140740741
eInnX-Odd,-0.001851851
eInnX-Odd,-3.609259259
eInnX-Odd,-5.674074073
eInnX-Odd,-8.148148148
eInnX-Odd,4.885185186
eInnX-Odd,4.15925926
eInnX-Odd,-4.003703703
eInnX-Odd,5.446296297
eInnX-Odd,0.694444444
eInnX-Odd,2.403703704
eInnX-Odd,-3.529629629
eInnX-Odd,-8.844444444
eInnX-Odd,-2.064814814
eInnX-Odd,8.92962963
eInnX-Odd,-4.568518518
eInnX-Odd,6.194444444
eInnX-Odd,3.848148149
eInnX-Odd,-3.062962962
eInnX-Odd,0.022222223
eInnX-Odd,-2.042592592
eInnX-Odd,-8.116666667
eInnX-Odd,6.048148149
eInnX-Odd,0.403703704
eInnX-Odd,-10.34814815
eInnX-Odd,-4.942592592
eInnX-Odd,-1.587037037
eInnX-Odd,2.912962963
eInnX-Odd,5.1
eInnX-Odd,-4.888888889
eInnX-Odd,3.014814816
eInnX-Odd,-3.59074074
eInnX-Odd,-7.929629629
eInnX-Odd,3.511111111
eInnX-Odd,2.918518519
eInnX-Odd,5.046296297
eInnX-Odd,-3.275925926
eInnX-Odd,1.777777778
eInnX-Odd,3.431481482
eInnX-Odd,-2.224074073
eInnX-Odd,-2.138888889
eInnX-Odd,-7.855555556
eInnX-Odd,-8.429629629
eInnX-Odd,0.807407408
eInnX-Odd,-5.759259259
eInnX-Odd,5.331481482
eInnX-Odd,-4.537037037
eInnX-Odd,-2.403703703
eInnX-Odd,-5.835185184
eInnX-Odd,-2.664814814
eInnX-Odd,-0.392592592
eInnX-Odd,1.705555556
eInnX-Odd,-3.54074074
eInnX-Odd,-11.20555556
eInnX-Odd,-2.275925926
eInnX-Odd,-8.098148148
eInnX-Odd,-2.188888889
eInnX-Odd,-2.835185184
eInnX-Odd,-9.922222222
eInnX-Odd,2.57962963
eInnX-Odd,3.214814816
eInnX-Odd,1.368518519
eInnX-Odd,-6.648148148
eInnX-Odd,-3.807407407
eInnX-Odd,9.451851852
eInnX-Odd,0.28888889
eInnX-Odd,-1.109259259
eInnX-Odd,-2.353703703
eInnX-Odd,-3.527777778
eInnX-Odd,-0.285185184
eInnX-Odd,-2.366666667
eInnX-Odd,4.268518519
eInnX-Odd,-4.898148148
eInnX-Odd,8.837037038
eInnX-Odd,6.70925926
eInnX-Odd,2.094444444
eInnX-Odd,0.337037038
eInnX-Odd,-1.974074073
eInnX-Odd,1.27962963
eInnX-Odd,-5.248148148
eInnX-Odd,-5.131481481
eInnX-Odd,-6.003703703
eInnX-Odd,-6.364814814
eInnX-Odd,-7.427777778
eInnX-Odd,-6.187037037
eInnX-Odd,3.944444444
eInnX-Odd,2.077777779
eInnX-Odd,6.438888889
eInnX-Odd,8.45
eInnX-Odd,5.85
eInnX-Odd,-1.994444444
eInnX-Odd,-6.41111111
eInnX-Odd,-7.694444444
eInnX-Odd,4.812962963
eInnX-Odd,-4.627777778
eInnX-Odd,-0.266666667
eInnX-Odd,4.866666668
eInnX-Odd,-4.35
eInnX-Odd,-5.166666667
eInnX-Odd,3.955555556
eInnX-Odd,7.661111112
eInnX-Odd,-0.742592592
eInnX-Odd,-7.766666667
eInnX-Odd,-4.398148148
eInnX-Odd,3.124074074
eInnX-Odd,-11.92407407
eInnX-Odd,-1.738888889
eInnX-Odd,0.929629631
eInnX-Odd,-2.587037037
eInnX-Odd,3.166666667
eInnX-Odd,-8.907407407
eInnX-Odd,-8.122222222
eInnX-Odd,-4.016666667
eInnX-Odd,-0.211111111
eInnX-Odd,2.762962963
eInnX-Odd,13.34074074
eInnX-Odd,-1.742592592
eInnX-Odd,-6.16111111
eInnX-Odd,5.761111111
eInnX-Odd,2.494444446
eInnX-Odd,-2.811111111
eInnX-Odd,5.342592593
eInnX-Odd,-6.49074074
eInnX-Odd,-4.275925926
eInnX-Odd,1.668518519
eInnX-Odd,-0.931481481
eInnX-Odd,2.435185187
eInnX-Odd,-3.601851851
eInnX-Odd,0.062962963
eInnX-Odd,-2.155555556
eInnX-Odd,-7.722222222
eInnX-Odd,3.562962963
eInnX-Odd,-4.568518518
eInnX-Odd,7.242592593
eInnX-Odd,-5.553703703
eInnX-Odd,-4.294444444
eInnX-Odd,1.018518519
eInnX-Odd,6.712962963
eInnX-Odd,6.135185186
eInnX-Odd,-1.568518518
eInnX-Odd,-0.537037037
eInnX-Odd,-4.848148148
eInnX-Odd,-5.929629629
eInnX-Odd,-5.925925926
eInnX-Odd,-4.24074074
eInnX-Odd,9.116666668
eInnX-Odd,-5.424074073
eInnX-Odd,-2.114814814
eInnX-Odd,-4.146296296
eInnX-Odd,-8.531481481
eInnX-Odd,-9.242592592
eInnX-Odd,2.925925927
eInnX-Odd,0.03888889
eInnX-Odd,-1.111111111
eInnX-Odd,-6.125925926
eInnX-Odd,2.551851852
eInnX-Odd,3.690740741
eInnX-Odd,2.511111111
eInnX-Odd,10.35555556
eInnX-Odd,-9.116666667
eInnX-Odd,2.685185186
eInnX-Odd,-1.894444444
eInnX-Odd,-4.157407407
eInnX-Odd,12.09074074
eInnX-Odd,4.65925926
eInnX-Odd,-3.257407407
eInnX-Odd,2.262962963
eInnX-Odd,-4.238888889
eInnX-Odd,0.864814816
eInnX-Odd,4.02962963
eInnX-Odd,3.666666667
eInnX-Odd,-3.872222222
eInnX-Odd,9.361111111
eInnX-Odd,-15
eInnX-Odd,3.390740741
eInnX-Odd,14.24074074
eInnX-Odd,6.690740742
eInnX-Odd,-9.283333333
eInnX-Odd,7.505555556
eInnX-Odd,-4.637037037
eInnX-Odd,8.077777778
eInnX-Odd,3.75925926
eInnX-Odd,0.901851852
eInnX-Odd,-6.222222222
eInnX-Odd,-4.711111111
eInnX-Odd,-4.607407407
eInnX-Odd,-7.222222222
eInnX-Odd,-2.355555556
eInnX-Odd,-11.26666667
eInnX-Odd,1.640740741
eInnX-Odd,-7.879629629
eInnX-Odd,-1.144444444
eInnX-Odd,-1.894444443
eInnX-Odd,-3.885185184
eInnX-Odd,3.203703704
eInnX-Odd,0.55
eInnX-Odd,11.03518519
eInnX-Odd,-0.477777777
eInnX-Odd,-2.942592592
eInnX-Odd,5.055555556
eInnX-Odd,1.111111111
eInnX-Odd,-13.12407407
eInnX-Odd,-5.235185184
eInnX-Odd,0.961111111
eInnX-Odd,11.39444445
eInnX-Odd,-7.12037037
eInnX-Odd,2.425925927
eInnX-Odd,3.17962963
eInnX-Odd,-6.544444444
eInnX-Odd,-0.15
eInnX-Odd,4.611111111
eInnX-Odd,5.977777778
eInnX-Odd,9.711111111
eInnX-Odd,-6.155555556
eInnX-Odd,-0.031481481
eInnX-Odd,-2.575925926
eInnX-Odd,-3.507407407
eInnX-Odd,2.303703704
eInnX-Odd,-2.69074074
eInnX-Odd,2.712962963
