population,deltaProp_red
aLHmX_Inn,0.010538663
aLHmX_Inn,-0.013613344
aLHmX_Inn,0.131323042
aLHmX_Inn,0.111327134
aLHmX_Inn,0.027455573
aLHmX_Inn,0.036437393
aLHmX_Inn,0.093413417
aLHmX_Inn,0.072598541
aLHmX_Inn,0.05970106
aLHmX_Inn,0.033294546
aLHmX_Inn,0.038956671
aLHmX_Inn,0.147916585
aLHmX_Inn,0.080809115
aLHmX_Inn,0.084051809
aLHmX_Inn,-0.002401302
aLHmX_Inn,0.113861233
aLHmX_Inn,0.026861411
aLHmX_Inn,0.079061279
aLHmX_Inn,0.002622486
aLHmX_Inn,0.043710811
aLHmX_Inn,-0.067494825
aLHmX_Inn,-0.012779339
aLHmX_Inn,0.030699536
aLHmX_Inn,-0.076526252
aLHmX_Inn,0.03990536
aLHmX_Inn,0.009360924
aLHmX_Inn,-0.107823186
aLHmX_Inn,-0.037530572
aLHmX_Inn,-0.007636852
aLHmX_Inn,-0.012826274
aLHmX_Inn,0.09103955
aLHmX_Inn,0.021092356
aLHmX_Inn,0.070032266
aLHmX_Inn,0.079897468
aLHmX_Inn,0.105969203
aLHmX_Inn,0.061925794
aLHmX_Inn,0.107326787
aLHmX_Inn,0.025211979
aLHmX_Inn,-0.001221815
aLHmX_Inn,0.186720804
aLHmX_Inn,0.050282915
aLHmX_Inn,-0.036736549
aLHmX_Inn,-0.017428721
aLHmX_Inn,0.038247863
aLHmX_Inn,0.156121373
aLHmX_Inn,-0.031058071
aLHmX_Inn,0.064234878
aLHmX_Inn,0.044987625
aLHmX_Inn,-0.021371478
aLHmX_Inn,0.141029102
aLHmX_Inn,-0.024529348
aLHmX_Inn,0.050856341
aLHmX_Inn,0.103590428
aLHmX_Inn,-0.102867737
aLHmX_Inn,0.076701605
aLHmX_Inn,0.107894495
aLHmX_Inn,-0.029275807
aLHmX_Inn,0.027260518
aLHmX_Inn,0.008825325
aLHmX_Inn,0.201036332
aLHmX_Inn,-0.005025236
aLHmX_Inn,0.031340393
aLHmX_Inn,0.092272447
aLHmX_Inn,0.028774756
aLHmX_Inn,0.125263921
aLHmX_Inn,0.158654927
aLHmX_Inn,0.070535565
aLHmX_Inn,0.071361043
aLHmX_Inn,0.119250521
aLHmX_Inn,0.081344204
aLHmX_Inn,-0.086808936
aLHmX_Inn,0.038907487
aLHmX_Inn,0.020407164
aLHmX_Inn,-0.121184995
aLHmX_Inn,-0.072065326
aLHmX_Inn,-0.020210203
aLHmX_Inn,0.067852337
aLHmX_Inn,0.032109915
aLHmX_Inn,0.058543126
aLHmX_Inn,0.110989011
aLHmX_Inn,-0.017260379
aLHmX_Inn,0.110147891
aLHmX_Inn,0.061372685
aLHmX_Inn,0.105322257
aLHmX_Inn,0.106969923
aLHmX_Inn,0.027966675
aLHmX_Inn,0.034296877
aLHmX_Inn,0.074227098
aLHmX_Inn,-0.049255885
aLHmX_Inn,0.078724863
aLHmX_Inn,0.168961941
aLHmX_Inn,0.100203692
aLHmX_Inn,0.017643468
aLHmX_Inn,-0.036704903
aLHmX_Inn,0.045041619
aLHmX_Inn,-0.011234394
aLHmX_Inn,-0.024523073
aLHmX_Inn,0.051966221
aLHmX_Inn,0.033780161
aLHmX_Inn,0.089527791
aLHmX_Inn,0.063980305
aLHmX_Inn,-0.013878343
aLHmX_Inn,0.04161544
aLHmX_Inn,-0.010928866
aLHmX_Inn,0.093200086
aLHmX_Inn,0.183261183
aLHmX_Inn,0.108475392
aLHmX_Inn,-0.022391506
aLHmX_Inn,0.151227871
aLHmX_Inn,-0.042435053
aLHmX_Inn,0.071606472
aLHmX_Inn,-0.095835413
