population,deltaProp_eclose
gDahX_Odd,-0.0175
gDahX_Odd,-0.015
gDahX_Odd,0.007166667
gDahX_Odd,0.011439394
gDahX_Odd,-0.0795
gDahX_Odd,-0.066666667
gDahX_Odd,0.026333333
gDahX_Odd,-0.008611111
gDahX_Odd,-0.055555556
gDahX_Odd,0.015227273
gDahX_Odd,0.006666667
gDahX_Odd,-0.030833333
gDahX_Odd,-0.0725
gDahX_Odd,0.011666667
gDahX_Odd,-0.030227273
gDahX_Odd,-0.065681818
gDahX_Odd,-0.026666667
gDahX_Odd,-0.022575758
gDahX_Odd,-0.045
gDahX_Odd,-0.013333333
gDahX_Odd,-0.05
gDahX_Odd,-0.008560606
gDahX_Odd,-0.058333333
gDahX_Odd,-0.039166667
gDahX_Odd,-0.023333333
gDahX_Odd,-0.034333333
gDahX_Odd,-0.0185
gDahX_Odd,-0.008333333
gDahX_Odd,-0.0255
gDahX_Odd,-0.127121212
gDahX_Odd,-0.063636364
gDahX_Odd,0.006363636
gDahX_Odd,-0.075833333
gDahX_Odd,-0.020151515
gDahX_Odd,-0.069833333
gDahX_Odd,-0.040833333
gDahX_Odd,-0.039
gDahX_Odd,-0.002651515
gDahX_Odd,-0.03
gDahX_Odd,-0.04719697
gDahX_Odd,-0.09
gDahX_Odd,-0.051666667
gDahX_Odd,-0.007777778
gDahX_Odd,-0.012045455
gDahX_Odd,0.043
gDahX_Odd,-0.019166667
gDahX_Odd,-0.003833333
gDahX_Odd,0.0025
gDahX_Odd,-0.0575
gDahX_Odd,-0.035681818
gDahX_Odd,-0.074166667
gDahX_Odd,0.000227273
gDahX_Odd,0.001666667
gDahX_Odd,-0.061060606
gDahX_Odd,-0.015
gDahX_Odd,-0.001136364
gDahX_Odd,0.004666667
gDahX_Odd,-0.047878788
gDahX_Odd,0.007954545
gDahX_Odd,-0.062727273
gDahX_Odd,0.005075758
gDahX_Odd,-0.069666667
gDahX_Odd,-0.014090909
gDahX_Odd,-0.0275
gDahX_Odd,-0.042727273
gDahX_Odd,-0.0825
gDahX_Odd,-0.0125
gDahX_Odd,0.004166667
gDahX_Odd,-0.030333333
gDahX_Odd,-0.030277778
gDahX_Odd,-0.05
gDahX_Odd,-0.025
gDahX_Odd,-0.000333333
gDahX_Odd,-0.0175
gDahX_Odd,-0.049166667
gDahX_Odd,-0.016666667
gDahX_Odd,0.003712121
gDahX_Odd,-0.015833333
gDahX_Odd,0.046439394
gDahX_Odd,-0.006
gDahX_Odd,-0.02219697
gDahX_Odd,-0.049333333
gDahX_Odd,-0.076515152
gDahX_Odd,-0.043106061
gDahX_Odd,-0.016666667
gDahX_Odd,-0.001666667
gDahX_Odd,-0.003030303
gDahX_Odd,-0.016590909
gDahX_Odd,-0.021388889
gDahX_Odd,0.008863636
gDahX_Odd,0.012348485
gDahX_Odd,-0.049166667
gDahX_Odd,-0.010151515
gDahX_Odd,-0.004545455
gDahX_Odd,-0.028166667
gDahX_Odd,-0.055833333
gDahX_Odd,-0.036666667
gDahX_Odd,-0.07530303
gDahX_Odd,-0.049848485
gDahX_Odd,-0.067045455
gDahX_Odd,-0.0125
gDahX_Odd,-0.024166667
gDahX_Odd,-0.023030303
gDahX_Odd,-0.008030303
gDahX_Odd,-0.024166667
gDahX_Odd,-0.009015152
gDahX_Odd,-0.0925
gDahX_Odd,-0.0415
gDahX_Odd,-0.014015152
gDahX_Odd,0.001666667
gDahX_Odd,-0.034166667
gDahX_Odd,-0.055833333
gDahX_Odd,0.019166667
gDahX_Odd,-0.081969697
gDahX_Odd,-0.05
gDahX_Odd,-0.027083333
gDahX_Odd,-0.046333333
gDahX_Odd,-0.006666667
gDahX_Odd,-0.029318182
gDahX_Odd,-0.041666667
gDahX_Odd,-0.021666667
gDahX_Odd,-0.028939394
gDahX_Odd,-0.0495
gDahX_Odd,-0.062954545
gDahX_Odd,-0.013888889
gDahX_Odd,-0.031333333
gDahX_Odd,-0.0375
gDahX_Odd,-0.064545455
gDahX_Odd,-0.005606061
gDahX_Odd,-0.0225
gDahX_Odd,-0.054666667
gDahX_Odd,0.007272727
gDahX_Odd,-0.066287879
gDahX_Odd,-0.018
gDahX_Odd,-0.029166667
gDahX_Odd,-0.069772727
gDahX_Odd,-0.055
gDahX_Odd,-0.02219697
gDahX_Odd,0.015757576
gDahX_Odd,-0.044722222
gDahX_Odd,-0.0275
gDahX_Odd,-0.036969697
gDahX_Odd,-0.028181818
gDahX_Odd,-0.001287879
gDahX_Odd,-0.005833333
gDahX_Odd,-0.025
gDahX_Odd,-0.0425
gDahX_Odd,-0.009
gDahX_Odd,-0.056666667
gDahX_Odd,-0.066388889
gDahX_Odd,-0.026363636
gDahX_Odd,-0.024166667
gDahX_Odd,-0.065
gDahX_Odd,-0.040833333
gDahX_Odd,-0.078833333
gDahX_Odd,-0.038409091
gDahX_Odd,0.030984848
gDahX_Odd,-0.036136364
gDahX_Odd,-0.04
gDahX_Odd,-0.031666667
gDahX_Odd,0
gDahX_Odd,0.008333333
gDahX_Odd,-0.010833333
gDahX_Odd,-0.008333333
gDahX_Odd,-0.0825
gDahX_Odd,-0.013484848
gDahX_Odd,-0.059666667
gDahX_Odd,0.020227273
gDahX_Odd,-0.014722222
gDahX_Odd,-0.006515152
gDahX_Odd,-0.035
gDahX_Odd,-0.021666667
gDahX_Odd,-0.0075
gDahX_Odd,-0.051969697
gDahX_Odd,0.001166667
gDahX_Odd,-0.020681818
gDahX_Odd,-0.054166667
gDahX_Odd,0.052045455
gDahX_Odd,-0.026666667
gDahX_Odd,-0.032121212
gDahX_Odd,-0.045
gDahX_Odd,-0.011212121
gDahX_Odd,-0.001666667
gDahX_Odd,-0.028611111
gDahX_Odd,-0.008888889
gDahX_Odd,-0.015833333
gDahX_Odd,-0.003636364
gDahX_Odd,-0.046388889
gDahX_Odd,-0.036666667
gDahX_Odd,-0.030416667
gDahX_Odd,-0.058484848
gDahX_Odd,-0.028106061
gDahX_Odd,0.019166667
gDahX_Odd,-0.0135
gDahX_Odd,-0.02219697
gDahX_Odd,-0.043333333
gDahX_Odd,-0.057727273
gDahX_Odd,-0.023030303
gDahX_Odd,-0.035984848
gDahX_Odd,-0.01219697
gDahX_Odd,-0.089090909
gDahX_Odd,-0.044
gDahX_Odd,-0.0555
gDahX_Odd,-0.021818182
gDahX_Odd,-0.079166667
gDahX_Odd,-0.018888889
gDahX_Odd,-0.030166667
gDahX_Odd,-0.041060606
gDahX_Odd,-0.018666667
gDahX_Odd,-0.040666667
gDahX_Odd,0.006166667
gDahX_Odd,-0.0275
gDahX_Odd,-0.009621212
gDahX_Odd,-0.014545455
gDahX_Odd,-0.01
gDahX_Odd,-0.023333333
gDahX_Odd,-0.045833333
gDahX_Odd,-0.0235
gDahX_Odd,-0.033409091
gDahX_Odd,-0.019166667
gDahX_Odd,-0.025833333
gDahX_Odd,-0.004848485
gDahX_Odd,-0.05
gDahX_Odd,-0.041333333
gDahX_Odd,-0.034015152
gDahX_Odd,-0.021666667
gDahX_Odd,0.030909091
gDahX_Odd,-0.062575758
gDahX_Odd,-0.060757576
gDahX_Odd,-0.049
gDahX_Odd,-0.021666667
gDahX_Odd,-0.045166667
gDahX_Odd,-0.029166667
gDahX_Odd,-0.025833333
gDahX_Odd,-0.100833333
gDahX_Odd,-0.0655
gDahX_Odd,0.006666667
gDahX_Odd,-0.057348485
gDahX_Odd,0.001212121
gDahX_Odd,-0.054166667
gDahX_Odd,0.006666667
gDahX_Odd,-0.009469697
gDahX_Odd,0.019166667
gDahX_Odd,-0.016666667
gDahX_Odd,-0.023106061
gDahX_Odd,7.58E-05
gDahX_Odd,-0.081666667
gDahX_Odd,0.003712121
gDahX_Odd,-0.005333333
gDahX_Odd,-0.03
gDahX_Odd,-0.007222222
gDahX_Odd,-0.063106061
gDahX_Odd,-0.011666667
gDahX_Odd,-0.011666667
gDahX_Odd,0.025
gDahX_Odd,-0.028787879
gDahX_Odd,0.008333333
gDahX_Odd,-0.020833333
gDahX_Odd,-0.050681818
gDahX_Odd,-0.0525
gDahX_Odd,-0.019166667
gDahX_Odd,-0.061666667
gDahX_Odd,-0.009166667
gDahX_Odd,-0.040333333
gDahX_Odd,-0.02719697
gDahX_Odd,0.007348485
gDahX_Odd,-0.028
gDahX_Odd,-0.026666667
gDahX_Odd,0.000833333
gDahX_Odd,-0.060333333
gDahX_Odd,-0.023787879
gDahX_Odd,-0.033333333
gDahX_Odd,-0.049166667
gDahX_Odd,-0.005833333
gDahX_Odd,-0.0275
gDahX_Odd,-0.038
gDahX_Odd,0.024166667
gDahX_Odd,-0.033333333
gDahX_Odd,-0.020681818
gDahX_Odd,-0.055
gDahX_Odd,-0.031666667
gDahX_Odd,-0.0675
gDahX_Odd,-0.027272727
gDahX_Odd,-0.009090909
gDahX_Odd,-0.006136364
gDahX_Odd,-0.006363636
gDahX_Odd,-0.045454545
gDahX_Odd,-0.048333333
gDahX_Odd,-0.026166667
gDahX_Odd,-0.06
gDahX_Odd,-0.048333333
gDahX_Odd,-0.007666667
gDahX_Odd,-0.04
gDahX_Odd,-0.003055556
gDahX_Odd,-0.055833333
gDahX_Odd,-0.01
gDahX_Odd,-0.043030303
gDahX_Odd,0.024166667
gDahX_Odd,-0.038333333
gDahX_Odd,-0.006136364
gDahX_Odd,-0.039166667
gDahX_Odd,-0.075
gDahX_Odd,-0.060075758
gDahX_Odd,-0.058666667
gDahX_Odd,-0.0075
gDahX_Odd,-0.055833333
gDahX_Odd,0.010277778
gDahX_Odd,0.048166667
gDahX_Odd,0.031333333
gDahX_Odd,-0.025833333
gDahX_Odd,-0.022651515
gDahX_Odd,-0.056060606
gDahX_Odd,-0.029166667
gDahX_Odd,-0.080530303
gDahX_Odd,-0.0335
gDahX_Odd,-0.072575758
gDahX_Odd,0.019833333
gDahX_Odd,-0.003333333
gDahX_Odd,0.016666667
gDahX_Odd,-0.028333333
gDahX_Odd,-0.017878788
gDahX_Odd,-0.019242424
gDahX_Odd,0.01
gDahX_Odd,-0.005833333
gDahX_Odd,-0.086742424
gDahX_Odd,-0.011742424
gDahX_Odd,0.0275
gDahX_Odd,-0.017666667
gDahX_Odd,-0.095
gDahX_Odd,-0.056833333
gDahX_Odd,-0.035
gDahX_Odd,-0.013333333
gDahX_Odd,-0.066969697
gDahX_Odd,-0.030984848
gDahX_Odd,-0.021136364
gDahX_Odd,-0.025
gDahX_Odd,-0.04
gDahX_Odd,-0.060833333
gDahX_Odd,-0.060833333
gDahX_Odd,-0.031590909
gDahX_Odd,-0.020833333
gDahX_Odd,-0.026666667
gDahX_Odd,-0.028333333
gDahX_Odd,-0.01
gDahX_Odd,-0.05969697
gDahX_Odd,-0.025166667
gDahX_Odd,-0.001666667
gDahX_Odd,-0.050227273
gDahX_Odd,-0.022424242
gDahX_Odd,-0.033833333
hDahY_Odd,0.059242424
hDahY_Odd,0.016818182
hDahY_Odd,0.028181818
hDahY_Odd,0.077
hDahY_Odd,0.047348485
hDahY_Odd,0.030909091
hDahY_Odd,0.053106061
hDahY_Odd,0.042090909
hDahY_Odd,0.059777778
hDahY_Odd,0.052121212
hDahY_Odd,0.03
hDahY_Odd,0.053666667
hDahY_Odd,0.034318182
hDahY_Odd,0.035555556
hDahY_Odd,0.032727273
hDahY_Odd,0.038989899
hDahY_Odd,0.055555556
hDahY_Odd,0.027555556
hDahY_Odd,0.0325
hDahY_Odd,0.036666667
hDahY_Odd,0.063333333
hDahY_Odd,0.071909091
hDahY_Odd,0.047272727
hDahY_Odd,0.038333333
hDahY_Odd,0.032121212
hDahY_Odd,0.0615
hDahY_Odd,0.041666667
hDahY_Odd,-0.005777778
hDahY_Odd,0.016
hDahY_Odd,0.01125
hDahY_Odd,0.02125
hDahY_Odd,0.009
hDahY_Odd,0.010075758
hDahY_Odd,0.023888889
hDahY_Odd,0.016363636
hDahY_Odd,0.0025
hDahY_Odd,0.040681818
hDahY_Odd,-0.027348485
hDahY_Odd,0.038989899
hDahY_Odd,0.020818182
hDahY_Odd,0.068068182
hDahY_Odd,0.023484848
hDahY_Odd,0.049444444
hDahY_Odd,0.020277778
hDahY_Odd,0.00375
hDahY_Odd,0.044444444
hDahY_Odd,0.058
hDahY_Odd,0.047333333
hDahY_Odd,0.056388889
hDahY_Odd,0.006666667
hDahY_Odd,0.031181818
hDahY_Odd,0.059015152
hDahY_Odd,0.0025
hDahY_Odd,0.025727273
hDahY_Odd,0.072222222
hDahY_Odd,0.015636364
hDahY_Odd,0.013030303
hDahY_Odd,0.014636364
hDahY_Odd,0.0275
hDahY_Odd,0.036666667
hDahY_Odd,0.051111111
hDahY_Odd,0.0735
hDahY_Odd,0.018636364
hDahY_Odd,0.052272727
hDahY_Odd,0.073333333
hDahY_Odd,0.038222222
hDahY_Odd,0.016666667
hDahY_Odd,0.047222222
hDahY_Odd,0.017662338
hDahY_Odd,-0.000707071
hDahY_Odd,0.075454545
hDahY_Odd,0.028636364
hDahY_Odd,0.044
hDahY_Odd,0.063444444
hDahY_Odd,0.006
hDahY_Odd,0.033
hDahY_Odd,0.026969697
hDahY_Odd,0.051363636
hDahY_Odd,0.044166667
hDahY_Odd,0.04040404
hDahY_Odd,0.01625
hDahY_Odd,0.065714286
hDahY_Odd,0.007840909
hDahY_Odd,0.041166667
hDahY_Odd,0.045636364
hDahY_Odd,0.042727273
hDahY_Odd,0.001
hDahY_Odd,0.002386364
hDahY_Odd,0.059545455
hDahY_Odd,0.055
hDahY_Odd,0.029181818
hDahY_Odd,0.028787879
hDahY_Odd,0.020909091
hDahY_Odd,-0.001
hDahY_Odd,0.043712121
hDahY_Odd,0.075272727
hDahY_Odd,0.051636364
hDahY_Odd,0.034555556
hDahY_Odd,0.026363636
hDahY_Odd,0.053666667
hDahY_Odd,0.022
hDahY_Odd,0.061636364
hDahY_Odd,0.053106061
hDahY_Odd,0.056181818
hDahY_Odd,0.0475
hDahY_Odd,0.020333333
hDahY_Odd,0.029090909
hDahY_Odd,0.048666667
hDahY_Odd,0.041666667
hDahY_Odd,0.045
hDahY_Odd,0.013454545
hDahY_Odd,0.006666667
hDahY_Odd,0.033
hDahY_Odd,0.034090909
hDahY_Odd,0.0375
hDahY_Odd,-0.0045
hDahY_Odd,0.037166667
hDahY_Odd,0.043712121
hDahY_Odd,0.038272727
hDahY_Odd,0.0425
hDahY_Odd,0.020909091
hDahY_Odd,0.069
hDahY_Odd,0.01
hDahY_Odd,0.037222222
hDahY_Odd,0.026590909
hDahY_Odd,0.046777778
hDahY_Odd,0.043181818
hDahY_Odd,0.036666667
hDahY_Odd,0.005984848
hDahY_Odd,0.048636364
hDahY_Odd,0.010272727
hDahY_Odd,0.043636364
hDahY_Odd,0.046363636
hDahY_Odd,0.015416667
hDahY_Odd,0.062333333
hDahY_Odd,0.009777778
hDahY_Odd,0.011181818
hDahY_Odd,0.038636364
hDahY_Odd,0.0175
hDahY_Odd,0.053
hDahY_Odd,0.019722222
hDahY_Odd,0.03
hDahY_Odd,0.021944444
hDahY_Odd,0.030272727
hDahY_Odd,0.014015152
hDahY_Odd,0.025833333
hDahY_Odd,0.065151515
hDahY_Odd,0.025454545
hDahY_Odd,0.050681818
hDahY_Odd,0.026857143
hDahY_Odd,0.034166667
hDahY_Odd,0.058090909
hDahY_Odd,-0.02875
hDahY_Odd,0.028080808
hDahY_Odd,0.049
hDahY_Odd,0.087
hDahY_Odd,0.024659091
hDahY_Odd,0.039090909
hDahY_Odd,0.007
hDahY_Odd,0.011818182
hDahY_Odd,0.048727273
hDahY_Odd,-0.003712121
hDahY_Odd,0.059111111
hDahY_Odd,0.056166667
hDahY_Odd,0.057272727
hDahY_Odd,0.053727273
hDahY_Odd,0.039090909
hDahY_Odd,0.0495
hDahY_Odd,0.017272727
hDahY_Odd,0.028333333
hDahY_Odd,0.035
hDahY_Odd,0.034454545
hDahY_Odd,0.03030303
hDahY_Odd,0.018
hDahY_Odd,0.050363636
hDahY_Odd,0.045888889
hDahY_Odd,0.05375
hDahY_Odd,0.023636364
hDahY_Odd,0.008888889
hDahY_Odd,0.016666667
hDahY_Odd,0.024444444
hDahY_Odd,-0.008333333
hDahY_Odd,0.032727273
hDahY_Odd,0.057833333
hDahY_Odd,0.036893939
hDahY_Odd,0.076545455
hDahY_Odd,0.059318182
hDahY_Odd,0.013333333
hDahY_Odd,0.0685
hDahY_Odd,0.0155
hDahY_Odd,0.028787879
hDahY_Odd,0.026
hDahY_Odd,-0.001666667
hDahY_Odd,0.025454545
hDahY_Odd,0.006363636
hDahY_Odd,0.040277778
hDahY_Odd,0.046136364
hDahY_Odd,0.056944444
hDahY_Odd,0.041388889
hDahY_Odd,0.0585
hDahY_Odd,0.036222222
hDahY_Odd,0.050555556
hDahY_Odd,0.080636364
hDahY_Odd,0.0175
hDahY_Odd,0.037111111
hDahY_Odd,0.073
hDahY_Odd,0.03275
hDahY_Odd,0.050363636
hDahY_Odd,0.024909091
hDahY_Odd,0.005
hDahY_Odd,0.0175
hDahY_Odd,0.044848485
hDahY_Odd,0.029888889
hDahY_Odd,0.047638889
hDahY_Odd,0.051818182
hDahY_Odd,0.065
hDahY_Odd,0.050606061
hDahY_Odd,0.031666667
hDahY_Odd,0.035222222
hDahY_Odd,0.0135
hDahY_Odd,0.011388889
hDahY_Odd,0.075
hDahY_Odd,0.06
hDahY_Odd,0.060833333
hDahY_Odd,0.054545455
hDahY_Odd,0.025833333
hDahY_Odd,0.037545455
hDahY_Odd,0.055151515
hDahY_Odd,0.021818182
hDahY_Odd,0.025606061
hDahY_Odd,0.033166667
hDahY_Odd,0.019454545
hDahY_Odd,0.061
hDahY_Odd,0.0265
hDahY_Odd,0.044444444
hDahY_Odd,-0.001818182
hDahY_Odd,0.00375
hDahY_Odd,0.025454545
hDahY_Odd,0.008888889
hDahY_Odd,0.058257576
hDahY_Odd,0.063333333
hDahY_Odd,0.033838384
hDahY_Odd,0.068409091
hDahY_Odd,0.022727273
hDahY_Odd,0.016590909
hDahY_Odd,0.032666667
hDahY_Odd,0.055166667
hDahY_Odd,0.016666667
hDahY_Odd,0.00780303
hDahY_Odd,0.071287879
hDahY_Odd,0.012727273
hDahY_Odd,0.04
hDahY_Odd,0.062045455
hDahY_Odd,0.032727273
hDahY_Odd,0.073333333
hDahY_Odd,0.064040404
hDahY_Odd,0.017272727
hDahY_Odd,0.012181818
hDahY_Odd,0.0225
hDahY_Odd,0.025
hDahY_Odd,0.044
hDahY_Odd,-0.006777778
hDahY_Odd,0.021666667
hDahY_Odd,0.033
hDahY_Odd,0.016818182
hDahY_Odd,0.022121212
hDahY_Odd,0.014545455
hDahY_Odd,0.008714286
hDahY_Odd,0.054333333
hDahY_Odd,0.061636364
hDahY_Odd,0.048
hDahY_Odd,0.013
hDahY_Odd,0.046166667
hDahY_Odd,0.028111111
hDahY_Odd,0.000555556
hDahY_Odd,0.033666667
hDahY_Odd,0.014111111
hDahY_Odd,0.038833333
hDahY_Odd,0.036363636
hDahY_Odd,0.037
hDahY_Odd,0.064621212
hDahY_Odd,0.032613636
hDahY_Odd,0.025757576
hDahY_Odd,0.0095
hDahY_Odd,0.032833333
hDahY_Odd,0.067
hDahY_Odd,0.040272727
hDahY_Odd,0.032878788
hDahY_Odd,0.013222222
hDahY_Odd,0.038333333
hDahY_Odd,0.038833333
hDahY_Odd,0.049166667
hDahY_Odd,0.050833333
hDahY_Odd,0.04
hDahY_Odd,0.018484848
hDahY_Odd,0.057111111
hDahY_Odd,0.004285714
hDahY_Odd,0.0625
hDahY_Odd,0.076363636
hDahY_Odd,0.031666667
hDahY_Odd,0.027833333
hDahY_Odd,-0.001818182
hDahY_Odd,0.004333333
hDahY_Odd,0.045909091
hDahY_Odd,0.043333333
hDahY_Odd,0.033
hDahY_Odd,0.022159091
hDahY_Odd,0.026272727
hDahY_Odd,0.053666667
hDahY_Odd,0.029494949
hDahY_Odd,0.020833333
hDahY_Odd,0.010909091
hDahY_Odd,0.022
hDahY_Odd,0.071636364
hDahY_Odd,0.041717172
hDahY_Odd,0.051136364
hDahY_Odd,0.033545455
hDahY_Odd,0.058333333
hDahY_Odd,0.011363636
hDahY_Odd,0.043
hDahY_Odd,0.028181818
hDahY_Odd,0.063181818
hDahY_Odd,0.054833333
hDahY_Odd,-0.017878788
hDahY_Odd,0.074886364
hDahY_Odd,-0.012
hDahY_Odd,0.002878788
hDahY_Odd,0.056
hDahY_Odd,0.031
hDahY_Odd,0.038333333
hDahY_Odd,0.025277778
hDahY_Odd,0.02575
hDahY_Odd,0.025277778
hDahY_Odd,0.015777778
hDahY_Odd,0.012272727
hDahY_Odd,0.032083333
hDahY_Odd,0.047777778
hDahY_Odd,0.082
hDahY_Odd,0.040666667
hDahY_Odd,0.085454545
hDahY_Odd,0.046515152
hDahY_Odd,0.042727273
hDahY_Odd,0.064545455
hDahY_Odd,0.034666667
hDahY_Odd,0.051666667
hDahY_Odd,0.033
hDahY_Odd,0.036893939
hDahY_Odd,0.013506494
hDahY_Odd,0.03
hDahY_Odd,0.034555556
hDahY_Odd,0.04
hDahY_Odd,0.050113636
hDahY_Odd,0.004166667
hDahY_Odd,0.075151515
hDahY_Odd,0.044393939
hDahY_Odd,0.025119048
hDahY_Odd,0.058181818
hDahY_Odd,0.036363636
hDahY_Odd,0.010666667
hDahY_Odd,0.025909091
hDahY_Odd,0.031944444
hDahY_Odd,0.052121212
hDahY_Odd,0.020909091
hDahY_Odd,0.014166667
hDahY_Odd,0.01969697
hDahY_Odd,0.061111111
hDahY_Odd,0.059015152
hDahY_Odd,0.026909091
hDahY_Odd,0.041439394
hDahY_Odd,0.036909091
hDahY_Odd,0.023131313
hDahY_Odd,0.001515152
hDahY_Odd,0.031439394
hDahY_Odd,0.010909091
hDahY_Odd,0.038818182
hDahY_Odd,0.069090909
hDahY_Odd,0.028181818
hDahY_Odd,0.055545455
hDahY_Odd,0.031727273
hDahY_Odd,0.026060606
hDahY_Odd,0.046636364
hDahY_Odd,-0.008181818
hDahY_Odd,0.034545455
hDahY_Odd,0.061969697
hDahY_Odd,0.000909091
hDahY_Odd,0.037474747
hDahY_Odd,0.004555556
hDahY_Odd,0.019
hDahY_Odd,0.006
hDahY_Odd,0.0055
hDahY_Odd,0.036
hDahY_Odd,0.029722222
hDahY_Odd,0.035606061
hDahY_Odd,-0.003166667
hDahY_Odd,0.005
hDahY_Odd,0.021944444
hDahY_Odd,0.0155
hDahY_Odd,0.019494949
hDahY_Odd,0.044666667
hDahY_Odd,0.025277778
hDahY_Odd,0.03
hDahY_Odd,0.061666667
hDahY_Odd,0.038818182
hDahY_Odd,0.04
hDahY_Odd,0.034636364
hDahY_Odd,0.024545455
hDahY_Odd,0.065227273
hDahY_Odd,0.029
hDahY_Odd,0.0125
hDahY_Odd,0.034
hDahY_Odd,0.049727273
hDahY_Odd,0.022323232
hDahY_Odd,0.023484848
hDahY_Odd,0.031010101
hDahY_Odd,0.02
hDahY_Odd,0.038333333
hDahY_Odd,0.044
hDahY_Odd,0.051111111
hDahY_Odd,0.049272727
hDahY_Odd,0.042
hDahY_Odd,0.049
hDahY_Odd,0.009772727
hDahY_Odd,0.04780303
hDahY_Odd,0.049015152
hDahY_Odd,0.011111111
hDahY_Odd,0.041
hDahY_Odd,0.045194805
hDahY_Odd,0.044722222
hDahY_Odd,0.038181818
hDahY_Odd,-0.003636364
hDahY_Odd,0.053030303
hDahY_Odd,0.006333333
hDahY_Odd,0.030272727
hDahY_Odd,0.030777778
hDahY_Odd,0.038888889
hDahY_Odd,0.004444444
hDahY_Odd,0.035075758
hDahY_Odd,0.019
hDahY_Odd,0.032
hDahY_Odd,-0.007
hDahY_Odd,0.03010101
hDahY_Odd,0.043560606
hDahY_Odd,0.019727273
hDahY_Odd,0.027261905
hDahY_Odd,0.033545455
hDahY_Odd,0.073363636
hDahY_Odd,0.034833333
hDahY_Odd,0.03
hDahY_Odd,0.013333333
hDahY_Odd,0.020378788
hDahY_Odd,0.061212121
hDahY_Odd,0.033181818
hDahY_Odd,0.0575
hDahY_Odd,0.059191919
hDahY_Odd,-0.006060606
hDahY_Odd,0.056060606
hDahY_Odd,0.069555556
hDahY_Odd,0.056
hDahY_Odd,0.049090909
hDahY_Odd,0.049886364
hDahY_Odd,0.0545
hDahY_Odd,0.056818182
hDahY_Odd,0.011818182
hDahY_Odd,0.043131313
hDahY_Odd,0.040909091
hDahY_Odd,0.033181818
hDahY_Odd,0.073611111
hDahY_Odd,0.070909091
hDahY_Odd,0.043636364
hDahY_Odd,0.045090909
hDahY_Odd,0.028409091
hDahY_Odd,0.018888889
hDahY_Odd,0.053454545
hDahY_Odd,0.025454545
hDahY_Odd,0.041166667
hDahY_Odd,0.017090909
hDahY_Odd,0.007954545
hDahY_Odd,0.066742424
hDahY_Odd,0.035757576
hDahY_Odd,0.035454545
hDahY_Odd,0.091
hDahY_Odd,0.02
hDahY_Odd,0.055151515
hDahY_Odd,0.0505
hDahY_Odd,0.035333333
hDahY_Odd,0.035454545
hDahY_Odd,0.028522727
hDahY_Odd,0.024727273
hDahY_Odd,0.005530303
hDahY_Odd,0.019
hDahY_Odd,0.068257576
hDahY_Odd,0.007424242
hDahY_Odd,0.06925
hDahY_Odd,0.029393939
hDahY_Odd,0.02
hDahY_Odd,0.011727273
hDahY_Odd,0.04530303
hDahY_Odd,0.021090909
hDahY_Odd,0.019181818
hDahY_Odd,-0.008181818
hDahY_Odd,0.049166667
hDahY_Odd,0.020666667
hDahY_Odd,0.030636364
hDahY_Odd,-0.001313131
hDahY_Odd,0.0315
hDahY_Odd,0.040454545
hDahY_Odd,0.062727273
hDahY_Odd,0.047
hDahY_Odd,-0.028181818
hDahY_Odd,0.054027778
hDahY_Odd,0.017833333
hDahY_Odd,0.059181818
hDahY_Odd,0.0075
hDahY_Odd,0.016
hDahY_Odd,0.01875
hDahY_Odd,0.045333333
hDahY_Odd,0.010909091
hDahY_Odd,0.023
hDahY_Odd,0.068383838
hDahY_Odd,0.043636364
hDahY_Odd,0.021363636
hDahY_Odd,0.047777778
hDahY_Odd,0.018181818
hDahY_Odd,0.037
hDahY_Odd,0.050530303
hDahY_Odd,0.045757576
hDahY_Odd,0.063333333
hDahY_Odd,0.040555556
hDahY_Odd,0.01
hDahY_Odd,0.043714286
hDahY_Odd,0.029363636
hDahY_Odd,0.03010101
hDahY_Odd,0.032222222
hDahY_Odd,0.013833333
hDahY_Odd,0.030272727
hDahY_Odd,0.035454545
hDahY_Odd,-0.004
hDahY_Odd,0.016
hDahY_Odd,0.01959596
hDahY_Odd,0.03
hDahY_Odd,0.024
hDahY_Odd,0.038030303
hDahY_Odd,0.038727273
hDahY_Odd,0.058787879
hDahY_Odd,0.042
hDahY_Odd,0.026363636
hDahY_Odd,0.038181818
hDahY_Odd,0.0325
hDahY_Odd,0.006363636
hDahY_Odd,0.024181818
hDahY_Odd,0.029090909
hDahY_Odd,0.045757576
hDahY_Odd,0.0375
hDahY_Odd,0.054545455
hDahY_Odd,0.028
hDahY_Odd,0.038454545
hDahY_Odd,0.049090909
hDahY_Odd,0.045
hDahY_Odd,0.03125
hDahY_Odd,0.04925
hDahY_Odd,0.010555556
hDahY_Odd,0.035353535
hDahY_Odd,0.052424242
hDahY_Odd,0.025530303
hDahY_Odd,0.031272727
hDahY_Odd,0.009393939
hDahY_Odd,0.046666667
hDahY_Odd,0.012333333
hDahY_Odd,0.0375
hDahY_Odd,0.032
hDahY_Odd,0.009722222
hDahY_Odd,0.031212121
hDahY_Odd,0.040166667
hDahY_Odd,0.046
hDahY_Odd,0.036833333
hDahY_Odd,0.018522727
hDahY_Odd,0.032045455
hDahY_Odd,0.013787879
hDahY_Odd,0.073166667
hDahY_Odd,0.075833333
hDahY_Odd,0.011545455
hDahY_Odd,0.046
hDahY_Odd,0.006166667
